Time, theta_x, theta_y, PWM_PX, PWM_NX, PWM_PY, PWM_NY
8668.00,-10.85,-15.69,0.00,4.00,4.00,0.00,0.00,25.00,25.00,0.00
8735.00,-10.85,-15.69,0.00,4.00,4.00,0.00,0.00,25.00,25.00,0.00
8803.00,-10.85,-15.69,0.00,4.00,4.00,0.00,0.00,25.00,25.00,0.00
8870.00,-10.85,-15.69,0.00,4.00,4.00,0.00,0.00,25.00,25.00,0.00
8938.00,-10.85,-15.69,0.00,4.00,4.00,0.00,0.00,25.00,25.00,0.00
9006.00,-10.85,-16.30,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
9072.00,-10.85,-16.30,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
9139.00,-10.85,-16.30,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
9205.00,-10.85,-16.30,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
9272.00,-10.85,-16.30,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
9338.00,-10.85,-16.30,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
9405.00,-10.85,-16.30,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
9472.00,-10.85,-16.30,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
9538.00,-10.85,-16.30,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
9605.00,-10.85,-16.30,8.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00
9671.00,-10.85,-16.30,0.00,0.00,9.00,0.00,0.00,0.00,33.00,0.00
9738.00,-10.85,-16.30,0.00,0.00,9.00,0.00,0.00,0.00,33.00,0.00
9804.00,-10.85,-16.30,0.00,0.00,9.00,0.00,0.00,0.00,33.00,0.00
9871.00,-10.85,-16.30,0.00,0.00,9.00,0.00,0.00,0.00,33.00,0.00
9937.00,-10.85,-16.30,0.00,0.00,9.00,0.00,0.00,0.00,33.00,0.00
10004.00,-10.85,-16.30,0.00,0.00,9.00,0.00,0.00,0.00,33.00,0.00
10072.00,-10.85,-16.30,0.00,0.00,9.00,0.00,0.00,0.00,33.00,0.00
10139.00,-10.85,-16.30,0.00,0.00,9.00,0.00,0.00,0.00,33.00,0.00
10207.00,-10.85,-16.30,0.00,0.00,9.00,0.00,0.00,0.00,33.00,0.00
10274.00,-10.85,-16.30,0.00,0.00,9.00,0.00,0.00,0.00,33.00,0.00
10342.00,-10.85,-16.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10408.00,-10.85,-16.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10475.00,-10.85,-16.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10542.00,-10.85,-16.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10608.00,-10.85,-16.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10675.00,-10.85,-16.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10741.00,-10.85,-16.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10808.00,-10.85,-16.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10874.00,-10.85,-16.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10941.00,-10.85,-16.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
