







SparkFun Displacement Sensor Example
waiting to start...

















































Characterizing Negative Y


































































































































































































































































































































































































































































































































































































































































































494212.00,-7.97,-3.93,24
494264.00,-7.97,-3.38,24
494316.00,-7.97,-3.38,24
494369.00,-7.97,-3.38,24
494422.00,-7.97,-3.38,24
494474.00,-7.97,-3.38,24
494526.00,-7.97,-3.38,24
494578.00,-7.97,-3.38,24
494630.00,-7.97,-4.12,24
494683.00,-7.97,-4.12,24
494735.00,-7.97,-2.96,24
494788.00,-7.97,-2.96,24
494840.00,-7.97,-2.96,24
494893.00,-7.97,-3.78,24
494945.00,-7.97,-3.78,24
494997.00,-7.97,-4.48,24
495049.00,-7.97,-4.48,24
495101.00,-7.97,-3.72,24
495154.00,-7.97,-3.72,24
495206.00,-7.97,-3.72,24
495259.00,-7.97,-3.72,24
495311.00,-7.97,-4.91,24
495364.00,-7.97,-5.46,24
495416.00,-7.97,-5.46,24
495468.00,-7.97,-4.40,24
495520.00,-7.97,-4.40,24
495572.00,-7.97,-4.40,24
495625.00,-7.97,-4.40,24
495677.00,-7.97,-5.20,24
495730.00,-7.97,-5.92,24
495782.00,-7.97,-5.92,24
495835.00,-7.97,-5.03,24
495887.00,-7.97,-5.03,24
495939.00,-7.97,-5.03,24
495991.00,-7.97,-5.03,24
496044.00,-7.97,-5.87,24
496096.00,-7.97,-5.87,24
496148.00,-7.97,-5.87,24
496201.00,-7.97,-5.87,24
496253.00,-7.97,-5.87,24
496306.00,-7.97,-5.87,24


















































activating antagonistic y
2, 6.13
activating antagonistic y
2, 6.99

























































































































