time,theta_x,theta_y,pwm_px,pwm_nx,pwm_py,pwm_ny,pwm_px_raw,pwm_nx_raw,pwm_py_raw,pwm_ny_raw
1230.00,0.92,2.48,7.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
1342.00,1.60,3.62,7.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
1404.00,1.60,4.26,7.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
1467.00,1.60,5.09,7.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
1529.00,1.60,5.75,7.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
1591.00,1.60,5.75,7.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
1653.00,1.60,4.62,7.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
1716.00,2.33,4.62,7.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
1778.00,2.33,5.67,7.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
1841.00,2.33,6.68,7.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
1904.00,2.33,7.60,0.00,0.00,8.00,0.00,0.00,0.00,23.00,0.00
1966.00,2.33,7.06,0.00,0.00,8.00,0.00,0.00,0.00,23.00,0.00
2028.00,3.00,5.99,0.00,0.00,8.00,0.00,0.00,0.00,23.00,0.00
2091.00,3.00,5.99,0.00,0.00,8.00,0.00,0.00,0.00,23.00,0.00
2153.00,3.00,5.99,0.00,0.00,8.00,0.00,0.00,0.00,23.00,0.00
2215.00,3.00,6.52,0.00,0.00,8.00,0.00,0.00,0.00,23.00,0.00
2278.00,3.00,5.75,0.00,0.00,8.00,0.00,0.00,0.00,23.00,0.00
2340.00,3.00,4.68,0.00,0.00,8.00,0.00,0.00,0.00,23.00,0.00
2403.00,3.00,5.37,0.00,0.00,8.00,0.00,0.00,0.00,23.00,0.00
2465.00,3.00,6.80,0.00,0.00,8.00,0.00,0.00,0.00,23.00,0.00
2528.00,3.00,8.27,0.00,4.00,5.00,0.00,0.00,18.00,19.00,0.00
2590.00,3.00,9.52,0.00,4.00,5.00,0.00,0.00,18.00,19.00,0.00
2654.00,3.00,8.79,0.00,4.00,5.00,0.00,0.00,18.00,19.00,0.00
2717.00,3.00,7.39,0.00,4.00,5.00,0.00,0.00,18.00,19.00,0.00
2781.00,3.00,7.39,0.00,4.00,5.00,0.00,0.00,18.00,19.00,0.00
2844.00,3.00,9.15,0.00,4.00,5.00,0.00,0.00,18.00,19.00,0.00
2908.00,3.00,9.15,0.00,4.00,5.00,0.00,0.00,18.00,19.00,0.00
2971.00,3.00,7.81,0.00,4.00,5.00,0.00,0.00,18.00,19.00,0.00
3035.00,3.00,7.81,0.00,4.00,5.00,0.00,0.00,18.00,19.00,0.00
3098.00,2.44,7.81,0.00,4.00,5.00,0.00,0.00,18.00,19.00,0.00
3163.00,2.44,7.81,0.00,7.00,1.00,0.00,0.00,22.00,15.00,0.00
3225.00,2.44,7.30,0.00,7.00,1.00,0.00,0.00,22.00,15.00,0.00
3289.00,2.44,6.19,0.00,7.00,1.00,0.00,0.00,22.00,15.00,0.00
3352.00,2.44,6.74,0.00,7.00,1.00,0.00,0.00,22.00,15.00,0.00
3416.00,1.91,8.04,0.00,7.00,1.00,0.00,0.00,22.00,15.00,0.00
3479.00,1.91,8.04,0.00,7.00,1.00,0.00,0.00,22.00,15.00,0.00
3543.00,1.91,6.71,0.00,7.00,1.00,0.00,0.00,22.00,15.00,0.00
3606.00,1.91,6.71,0.00,7.00,1.00,0.00,0.00,22.00,15.00,0.00
3670.00,1.91,8.15,0.00,7.00,1.00,0.00,0.00,22.00,15.00,0.00
3733.00,1.91,9.36,0.00,7.00,1.00,0.00,0.00,22.00,15.00,0.00
3796.00,1.91,10.45,2.00,0.00,7.00,0.00,16.00,0.00,22.00,0.00
3861.00,1.91,9.82,2.00,0.00,7.00,0.00,16.00,0.00,22.00,0.00
3923.00,1.91,8.65,2.00,0.00,7.00,0.00,16.00,0.00,22.00,0.00
3987.00,1.91,9.50,2.00,0.00,7.00,0.00,16.00,0.00,22.00,0.00
4050.00,1.91,11.24,2.00,0.00,7.00,0.00,16.00,0.00,22.00,0.00
4115.00,1.91,10.71,2.00,0.00,7.00,0.00,16.00,0.00,22.00,0.00
4179.00,1.91,9.08,2.00,0.00,7.00,0.00,16.00,0.00,22.00,0.00
4243.00,1.91,9.08,2.00,0.00,7.00,0.00,16.00,0.00,22.00,0.00
4306.00,1.91,9.08,2.00,0.00,7.00,0.00,16.00,0.00,22.00,0.00
4370.00,1.91,9.08,2.00,0.00,7.00,0.00,16.00,0.00,22.00,0.00
4434.00,1.91,9.08,0.00,0.00,0.00,2.00,0.00,0.00,0.00,16.00
4496.00,1.91,9.08,0.00,0.00,0.00,2.00,0.00,0.00,0.00,16.00
4558.00,1.91,9.08,0.00,0.00,0.00,2.00,0.00,0.00,0.00,16.00
4621.00,1.91,9.08,0.00,0.00,0.00,2.00,0.00,0.00,0.00,16.00
4683.00,1.91,9.08,0.00,0.00,0.00,2.00,0.00,0.00,0.00,16.00
4746.00,1.91,9.08,0.00,0.00,0.00,2.00,0.00,0.00,0.00,16.00
4808.00,1.91,8.58,0.00,0.00,0.00,2.00,0.00,0.00,0.00,16.00
4871.00,1.91,8.58,0.00,0.00,0.00,2.00,0.00,0.00,0.00,16.00
4933.00,2.41,8.58,0.00,0.00,0.00,2.00,0.00,0.00,0.00,16.00
4996.00,2.41,7.75,0.00,0.00,0.00,2.00,0.00,0.00,0.00,16.00
5058.00,2.41,7.75,9.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
5120.00,2.41,7.75,9.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
5182.00,2.41,7.75,9.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
5244.00,2.41,7.75,9.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
5307.00,2.41,7.75,9.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
5369.00,2.41,7.75,9.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
5432.00,3.02,7.75,9.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
5494.00,3.02,9.15,9.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
5557.00,3.02,9.15,9.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
5619.00,3.53,7.78,9.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
5682.00,3.53,7.78,3.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00
5744.00,3.53,7.78,3.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00
5807.00,3.53,7.78,3.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00
5869.00,4.05,7.78,3.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00
5932.00,4.05,7.78,3.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00
5994.00,4.05,7.78,3.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00
6056.00,4.05,7.78,3.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00
6118.00,4.05,7.78,3.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00
6180.00,4.57,7.78,3.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00
6243.00,4.57,7.78,3.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00
6306.00,4.57,7.78,0.00,7.00,0.00,0.00,0.00,22.00,0.00,0.00
6368.00,4.57,7.78,0.00,7.00,0.00,0.00,0.00,22.00,0.00,0.00
6430.00,4.57,7.78,0.00,7.00,0.00,0.00,0.00,22.00,0.00,0.00
6493.00,4.57,7.78,0.00,7.00,0.00,0.00,0.00,22.00,0.00,0.00
6555.00,4.57,7.78,0.00,7.00,0.00,0.00,0.00,22.00,0.00,0.00
6618.00,4.57,7.78,0.00,7.00,0.00,0.00,0.00,22.00,0.00,0.00
6680.00,4.57,7.78,0.00,7.00,0.00,0.00,0.00,22.00,0.00,0.00
6743.00,4.57,7.78,0.00,7.00,0.00,0.00,0.00,22.00,0.00,0.00
6805.00,4.01,7.78,0.00,7.00,0.00,0.00,0.00,22.00,0.00,0.00
6867.00,4.01,7.78,0.00,7.00,0.00,0.00,0.00,22.00,0.00,0.00
6930.00,4.01,6.64,0.00,8.00,0.00,0.00,0.00,23.00,0.00,0.00
6992.00,4.01,6.64,0.00,8.00,0.00,0.00,0.00,23.00,0.00,0.00
7055.00,3.37,7.65,0.00,8.00,0.00,0.00,0.00,23.00,0.00,0.00
7116.00,3.37,7.65,0.00,8.00,0.00,0.00,0.00,23.00,0.00,0.00
7179.00,3.37,6.60,0.00,8.00,0.00,0.00,0.00,23.00,0.00,0.00
7241.00,2.80,6.60,0.00,8.00,0.00,0.00,0.00,23.00,0.00,0.00
7304.00,2.80,7.63,0.00,8.00,0.00,0.00,0.00,23.00,0.00,0.00
7366.00,2.80,7.63,0.00,8.00,0.00,0.00,0.00,23.00,0.00,0.00
7429.00,2.80,6.54,0.00,8.00,0.00,0.00,0.00,23.00,0.00,0.00
7491.00,2.19,6.54,0.00,8.00,0.00,0.00,0.00,23.00,0.00,0.00
7554.00,2.19,7.62,0.00,0.00,5.00,0.00,0.00,0.00,19.00,0.00
7616.00,2.19,7.62,0.00,0.00,5.00,0.00,0.00,0.00,19.00,0.00
7678.00,2.19,6.35,0.00,0.00,5.00,0.00,0.00,0.00,19.00,0.00
7741.00,2.19,6.35,0.00,0.00,5.00,0.00,0.00,0.00,19.00,0.00
7803.00,2.19,7.93,0.00,0.00,5.00,0.00,0.00,0.00,19.00,0.00
7866.00,2.19,7.93,0.00,0.00,5.00,0.00,0.00,0.00,19.00,0.00
7928.00,2.19,7.36,0.00,0.00,5.00,0.00,0.00,0.00,19.00,0.00
7991.00,2.19,7.36,0.00,0.00,5.00,0.00,0.00,0.00,19.00,0.00
8053.00,2.19,8.52,0.00,0.00,5.00,0.00,0.00,0.00,19.00,0.00
8115.00,2.19,8.52,0.00,0.00,5.00,0.00,0.00,0.00,19.00,0.00
8178.00,2.19,7.75,5.00,0.00,10.00,0.00,19.00,0.00,25.00,0.00
8242.00,2.19,7.75,5.00,0.00,10.00,0.00,19.00,0.00,25.00,0.00
8306.00,2.19,8.95,5.00,0.00,10.00,0.00,19.00,0.00,25.00,0.00
8371.00,2.19,10.22,5.00,0.00,10.00,0.00,19.00,0.00,25.00,0.00
8436.00,2.19,11.62,5.00,0.00,10.00,0.00,19.00,0.00,25.00,0.00
8502.00,2.19,11.02,5.00,0.00,10.00,0.00,19.00,0.00,25.00,0.00
8567.00,2.19,9.43,5.00,0.00,10.00,0.00,19.00,0.00,25.00,0.00
8632.00,2.19,8.84,5.00,0.00,10.00,0.00,19.00,0.00,25.00,0.00
8696.00,2.19,8.84,5.00,0.00,10.00,0.00,19.00,0.00,25.00,0.00
8761.00,2.19,9.75,5.00,0.00,10.00,0.00,19.00,0.00,25.00,0.00
8826.00,2.82,9.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8887.00,2.82,8.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8948.00,2.82,8.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9010.00,2.82,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9072.00,2.82,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9135.00,2.82,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9197.00,2.82,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9260.00,2.82,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9322.00,2.82,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9384.00,2.82,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9447.00,2.82,10.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
9509.00,2.82,10.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
9573.00,2.82,10.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
9636.00,2.82,10.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
9700.00,2.82,10.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
9763.00,2.82,10.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
9827.00,2.82,10.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
9890.00,2.82,10.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
9954.00,2.82,10.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
10017.00,2.82,10.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
10083.00,2.82,10.00,0.00,10.00,0.00,6.00,0.00,25.00,0.00,21.00
10148.00,2.82,10.00,0.00,10.00,0.00,6.00,0.00,25.00,0.00,21.00
10215.00,2.82,9.37,0.00,10.00,0.00,6.00,0.00,25.00,0.00,21.00
10280.00,2.82,9.37,0.00,10.00,0.00,6.00,0.00,25.00,0.00,21.00
10346.00,2.82,9.92,0.00,10.00,0.00,6.00,0.00,25.00,0.00,21.00
10412.00,2.24,9.92,0.00,10.00,0.00,6.00,0.00,25.00,0.00,21.00
10477.00,2.24,8.96,0.00,10.00,0.00,6.00,0.00,25.00,0.00,21.00
10543.00,1.74,7.93,0.00,10.00,0.00,6.00,0.00,25.00,0.00,21.00
10608.00,1.74,7.35,0.00,10.00,0.00,6.00,0.00,25.00,0.00,21.00
10674.00,1.74,7.35,0.00,10.00,0.00,6.00,0.00,25.00,0.00,21.00
10739.00,1.74,7.35,0.00,0.00,0.00,7.00,0.00,0.00,0.00,22.00
10803.00,1.74,7.35,0.00,0.00,0.00,7.00,0.00,0.00,0.00,22.00
10866.00,1.74,7.35,0.00,0.00,0.00,7.00,0.00,0.00,0.00,22.00
10930.00,1.74,7.35,0.00,0.00,0.00,7.00,0.00,0.00,0.00,22.00
10993.00,1.74,8.16,0.00,0.00,0.00,7.00,0.00,0.00,0.00,22.00
11057.00,1.74,7.44,0.00,0.00,0.00,7.00,0.00,0.00,0.00,22.00
11120.00,1.74,6.42,0.00,0.00,0.00,7.00,0.00,0.00,0.00,22.00
11184.00,1.74,6.42,0.00,0.00,0.00,7.00,0.00,0.00,0.00,22.00
11247.00,1.74,6.42,0.00,0.00,0.00,7.00,0.00,0.00,0.00,22.00
11310.00,1.74,5.32,0.00,0.00,0.00,7.00,0.00,0.00,0.00,22.00
11374.00,1.74,5.32,0.00,11.00,0.00,5.00,0.00,22.00,0.00,19.00
11439.00,1.74,5.87,0.00,11.00,0.00,5.00,0.00,19.00,0.00,19.00
11504.00,1.74,5.87,0.00,11.00,0.00,5.00,0.00,19.00,0.00,19.00
11570.00,1.74,4.96,0.00,11.00,0.00,5.00,0.00,19.00,0.00,19.00
11635.00,0.89,4.33,0.00,11.00,0.00,5.00,0.00,19.00,0.00,19.00
11701.00,0.89,4.33,0.00,11.00,0.00,5.00,0.00,19.00,0.00,19.00
11766.00,0.89,4.33,0.00,11.00,0.00,5.00,0.00,19.00,0.00,19.00
11832.00,0.89,2.96,0.00,11.00,0.00,5.00,0.00,19.00,0.00,19.00
11897.00,0.89,2.96,0.00,11.00,0.00,5.00,0.00,19.00,0.00,19.00
11963.00,0.89,3.62,0.00,11.00,0.00,5.00,0.00,19.00,0.00,19.00
12029.00,0.89,4.57,0.00,10.00,0.00,0.00,0.00,25.00,0.00,0.00
12093.00,0.35,5.19,0.00,10.00,0.00,0.00,0.00,25.00,0.00,0.00
12157.00,0.35,4.68,0.00,10.00,0.00,0.00,0.00,25.00,0.00,0.00
12222.00,0.35,3.62,0.00,10.00,0.00,0.00,0.00,25.00,0.00,0.00
12286.00,0.35,3.07,0.00,10.00,0.00,0.00,0.00,25.00,0.00,0.00
12351.00,-0.56,3.07,0.00,10.00,0.00,0.00,0.00,25.00,0.00,0.00
12417.00,-0.56,3.84,0.00,10.00,0.00,0.00,0.00,25.00,0.00,0.00
12482.00,-1.09,3.84,0.00,10.00,0.00,0.00,0.00,25.00,0.00,0.00
12548.00,-1.09,3.84,0.00,10.00,0.00,0.00,0.00,25.00,0.00,0.00
12613.00,-1.09,3.84,0.00,10.00,0.00,0.00,0.00,25.00,0.00,0.00
12680.00,-1.09,3.84,9.00,0.00,5.00,0.00,24.00,0.00,19.00,0.00
12744.00,-1.09,3.84,9.00,0.00,5.00,0.00,24.00,0.00,19.00,0.00
12810.00,-1.59,5.22,9.00,0.00,5.00,0.00,24.00,0.00,19.00,0.00
12875.00,-1.59,5.22,9.00,0.00,5.00,0.00,24.00,0.00,19.00,0.00
12941.00,-1.59,4.44,9.00,0.00,5.00,0.00,24.00,0.00,19.00,0.00
13006.00,-1.59,4.44,9.00,0.00,5.00,0.00,24.00,0.00,19.00,0.00
13072.00,-1.03,4.44,9.00,0.00,5.00,0.00,24.00,0.00,19.00,0.00
13137.00,-1.03,4.44,9.00,0.00,5.00,0.00,24.00,0.00,19.00,0.00
13203.00,-1.03,3.90,9.00,0.00,5.00,0.00,24.00,0.00,19.00,0.00
13268.00,-0.49,2.51,9.00,0.00,5.00,0.00,24.00,0.00,19.00,0.00
13334.00,-0.49,3.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13398.00,-0.49,5.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13461.00,-0.49,5.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13524.00,-0.49,5.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13588.00,-0.49,5.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13651.00,-0.49,5.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13715.00,-0.49,5.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13778.00,-0.49,5.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13841.00,-0.49,5.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13904.00,-0.49,5.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13969.00,-0.49,5.06,0.00,3.00,0.00,0.00,0.00,17.00,0.00,0.00
14032.00,-0.49,5.06,0.00,3.00,0.00,0.00,0.00,17.00,0.00,0.00
14097.00,-0.49,5.58,0.00,3.00,0.00,0.00,0.00,17.00,0.00,0.00
14161.00,-0.49,5.58,0.00,3.00,0.00,0.00,0.00,17.00,0.00,0.00
14226.00,-0.49,4.88,0.00,3.00,0.00,0.00,0.00,17.00,0.00,0.00
14290.00,-0.49,4.88,0.00,3.00,0.00,0.00,0.00,17.00,0.00,0.00
14355.00,-0.49,5.70,0.00,3.00,0.00,0.00,0.00,17.00,0.00,0.00
14419.00,-0.49,5.70,0.00,3.00,0.00,0.00,0.00,17.00,0.00,0.00
14484.00,-0.49,5.70,0.00,3.00,0.00,0.00,0.00,17.00,0.00,0.00
14548.00,-0.49,5.70,0.00,3.00,0.00,0.00,0.00,17.00,0.00,0.00
14614.00,-1.27,5.70,0.00,9.00,3.00,0.00,0.00,24.00,17.00,0.00
14679.00,-1.27,5.70,0.00,9.00,3.00,0.00,0.00,24.00,17.00,0.00
14744.00,-1.27,4.85,0.00,9.00,3.00,0.00,0.00,24.00,17.00,0.00
14810.00,-1.27,4.85,0.00,9.00,3.00,0.00,0.00,24.00,17.00,0.00
14875.00,-1.27,5.96,0.00,9.00,3.00,0.00,0.00,24.00,17.00,0.00
14941.00,-1.27,7.09,0.00,9.00,3.00,0.00,0.00,24.00,17.00,0.00
15006.00,-1.27,8.37,0.00,9.00,3.00,0.00,0.00,24.00,17.00,0.00
15072.00,-1.27,7.84,0.00,9.00,3.00,0.00,0.00,24.00,17.00,0.00
15137.00,-1.27,6.09,0.00,9.00,3.00,0.00,0.00,24.00,17.00,0.00
15203.00,-1.81,5.15,0.00,9.00,3.00,0.00,0.00,24.00,17.00,0.00
15268.00,-1.81,5.66,0.00,0.00,0.00,7.00,0.00,0.00,0.00,22.00
15333.00,-2.65,6.95,0.00,0.00,0.00,7.00,0.00,0.00,0.00,22.00
15397.00,-2.65,6.95,0.00,0.00,0.00,7.00,0.00,0.00,0.00,22.00
15462.00,-2.65,5.98,0.00,0.00,0.00,7.00,0.00,0.00,0.00,22.00
15526.00,-2.12,5.35,0.00,0.00,0.00,7.00,0.00,0.00,0.00,22.00
15591.00,-2.12,6.25,0.00,0.00,0.00,7.00,0.00,0.00,0.00,22.00
15655.00,-2.12,7.19,0.00,0.00,0.00,7.00,0.00,0.00,0.00,22.00
15720.00,-2.12,6.65,0.00,0.00,0.00,7.00,0.00,0.00,0.00,22.00
15784.00,-2.12,5.49,0.00,0.00,0.00,7.00,0.00,0.00,0.00,22.00
15849.00,-2.12,5.49,0.00,0.00,0.00,7.00,0.00,0.00,0.00,22.00
15913.00,-2.12,5.49,11.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
15979.00,-2.12,5.49,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16044.00,-2.12,4.85,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16108.00,-1.62,4.85,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16173.00,-1.62,4.85,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16236.00,-1.62,4.85,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16301.00,-1.62,4.85,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16365.00,-1.62,4.85,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16430.00,-1.62,4.85,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16494.00,-1.62,4.85,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16560.00,-1.62,4.85,0.00,5.00,10.00,0.00,0.00,19.00,25.00,0.00
16625.00,-1.62,4.18,0.00,5.00,10.00,0.00,0.00,19.00,25.00,0.00
16692.00,-1.62,3.40,0.00,5.00,10.00,0.00,0.00,19.00,25.00,0.00
16758.00,-1.62,4.16,0.00,5.00,10.00,0.00,0.00,19.00,25.00,0.00
16825.00,-1.62,5.43,0.00,5.00,10.00,0.00,0.00,19.00,25.00,0.00
16891.00,-1.62,6.85,0.00,5.00,10.00,0.00,0.00,19.00,25.00,0.00
16958.00,-1.62,8.32,0.00,5.00,10.00,0.00,0.00,19.00,25.00,0.00
17025.00,-1.62,7.72,0.00,5.00,10.00,0.00,0.00,19.00,25.00,0.00
17091.00,-1.62,6.11,0.00,5.00,10.00,0.00,0.00,19.00,25.00,0.00
17158.00,-1.62,6.11,0.00,5.00,10.00,0.00,0.00,19.00,25.00,0.00
17225.00,-1.62,6.76,0.00,2.00,10.00,0.00,0.00,16.00,25.00,0.00
17291.00,-2.41,6.76,0.00,2.00,10.00,0.00,0.00,16.00,25.00,0.00
17357.00,-2.41,6.06,0.00,2.00,10.00,0.00,0.00,16.00,25.00,0.00
17424.00,-2.41,4.94,0.00,2.00,10.00,0.00,0.00,16.00,25.00,0.00
17490.00,-2.41,5.70,0.00,2.00,10.00,0.00,0.00,16.00,25.00,0.00
17557.00,-2.41,7.09,0.00,2.00,10.00,0.00,0.00,16.00,25.00,0.00
17624.00,-2.41,7.84,0.00,2.00,10.00,0.00,0.00,16.00,25.00,0.00
17690.00,-2.41,7.84,0.00,2.00,10.00,0.00,0.00,16.00,25.00,0.00
17757.00,-2.41,7.84,0.00,2.00,10.00,0.00,0.00,16.00,25.00,0.00
17823.00,-1.89,7.84,0.00,2.00,10.00,0.00,0.00,16.00,25.00,0.00
17891.00,-1.89,7.84,0.00,11.00,9.00,0.00,0.00,0.00,24.00,0.00
17955.00,-2.43,7.84,0.00,11.00,9.00,0.00,0.00,0.00,24.00,0.00
18021.00,-2.43,7.84,0.00,11.00,9.00,0.00,0.00,0.00,24.00,0.00
18086.00,-2.43,7.84,0.00,11.00,9.00,0.00,0.00,0.00,24.00,0.00
18152.00,-2.43,7.02,0.00,11.00,9.00,0.00,0.00,0.00,24.00,0.00
18217.00,-2.43,7.64,0.00,11.00,9.00,0.00,0.00,0.00,24.00,0.00
18283.00,-2.43,8.97,0.00,11.00,9.00,0.00,0.00,0.00,24.00,0.00
18349.00,-2.43,9.51,0.00,11.00,9.00,0.00,0.00,0.00,24.00,0.00
18414.00,-2.43,9.51,0.00,11.00,9.00,0.00,0.00,0.00,24.00,0.00
18480.00,-2.43,9.51,0.00,11.00,9.00,0.00,0.00,0.00,24.00,0.00
18546.00,-1.90,10.28,6.00,0.00,2.00,0.00,21.00,0.00,16.00,0.00
18612.00,-1.90,11.55,6.00,0.00,2.00,0.00,21.00,0.00,16.00,0.00
18678.00,-1.90,13.13,6.00,0.00,2.00,0.00,21.00,0.00,16.00,0.00
18745.00,-1.90,12.56,6.00,0.00,2.00,0.00,21.00,0.00,16.00,0.00
18811.00,-1.90,10.98,6.00,0.00,2.00,0.00,21.00,0.00,16.00,0.00
18878.00,-1.40,10.98,6.00,0.00,2.00,0.00,21.00,0.00,16.00,0.00
18945.00,-1.40,11.98,6.00,0.00,2.00,0.00,21.00,0.00,16.00,0.00
19011.00,-1.40,11.98,6.00,0.00,2.00,0.00,21.00,0.00,16.00,0.00
19078.00,-1.40,11.26,6.00,0.00,2.00,0.00,21.00,0.00,16.00,0.00
19144.00,-1.40,11.26,6.00,0.00,2.00,0.00,21.00,0.00,16.00,0.00
19212.00,-0.87,11.26,0.00,0.00,1.00,0.00,0.00,0.00,15.00,0.00
19276.00,-0.87,11.26,0.00,0.00,1.00,0.00,0.00,0.00,15.00,0.00
19342.00,-0.87,11.26,0.00,0.00,1.00,0.00,0.00,0.00,15.00,0.00
19407.00,-0.87,10.25,0.00,0.00,1.00,0.00,0.00,0.00,15.00,0.00
19473.00,-0.87,10.91,0.00,0.00,1.00,0.00,0.00,0.00,15.00,0.00
19538.00,-0.87,12.10,0.00,0.00,1.00,0.00,0.00,0.00,15.00,0.00
19604.00,-0.87,12.94,0.00,0.00,1.00,0.00,0.00,0.00,15.00,0.00
19670.00,-0.87,13.60,0.00,0.00,1.00,0.00,0.00,0.00,15.00,0.00
19735.00,-0.35,13.60,0.00,0.00,1.00,0.00,0.00,0.00,15.00,0.00
19801.00,-0.35,12.68,0.00,0.00,1.00,0.00,0.00,0.00,15.00,0.00
19867.00,-0.35,12.68,0.00,2.00,0.00,4.00,0.00,16.00,0.00,18.00
19933.00,-0.35,12.68,0.00,2.00,0.00,4.00,0.00,16.00,0.00,18.00
19999.00,-0.35,12.68,0.00,2.00,0.00,4.00,0.00,16.00,0.00,18.00
20066.00,-0.35,12.68,0.00,2.00,0.00,4.00,0.00,16.00,0.00,18.00
20132.00,-0.35,11.54,0.00,2.00,0.00,4.00,0.00,16.00,0.00,18.00
20199.00,-0.35,11.54,0.00,2.00,0.00,4.00,0.00,16.00,0.00,18.00
20265.00,-0.35,12.21,0.00,2.00,0.00,4.00,0.00,16.00,0.00,18.00
20332.00,-0.35,13.19,0.00,2.00,0.00,4.00,0.00,16.00,0.00,18.00
20399.00,-0.95,13.19,0.00,2.00,0.00,4.00,0.00,16.00,0.00,18.00
20465.00,-0.95,11.90,0.00,2.00,0.00,4.00,0.00,16.00,0.00,18.00
20533.00,-0.95,10.52,1.00,0.00,0.00,6.00,15.00,0.00,0.00,21.00
20598.00,-0.95,10.52,1.00,0.00,0.00,6.00,15.00,0.00,0.00,21.00
20665.00,-0.95,11.64,1.00,0.00,0.00,6.00,15.00,0.00,0.00,21.00
20731.00,-0.95,11.64,1.00,0.00,0.00,6.00,15.00,0.00,0.00,21.00
20798.00,-0.95,9.25,1.00,0.00,0.00,6.00,15.00,0.00,0.00,21.00
20864.00,-0.95,7.96,1.00,0.00,0.00,6.00,15.00,0.00,0.00,21.00
