time,theta_x,theta_y,X_throttle,Y_throttle,PX_raw,NX_raw,PY_raw,NY_raw
1783.00,-32.55,1.45,0.00,0.00,0.00,0.00,0.00,0.00
1887.00,-32.55,1.45,0.00,0.00,0.00,0.00,0.00,0.00
1949.00,-32.55,1.45,0.00,0.00,0.00,0.00,0.00,0.00
2012.00,-32.55,1.45,0.00,0.00,0.00,0.00,0.00,0.00
2074.00,-32.55,1.45,0.00,0.00,0.00,0.00,0.00,0.00
2137.00,-32.55,1.45,0.00,0.00,0.00,0.00,0.00,0.00
2199.00,-32.55,1.45,0.00,0.00,0.00,0.00,0.00,0.00
2262.00,-32.55,1.45,0.00,0.00,0.00,0.00,0.00,0.00
2324.00,-32.55,1.45,0.00,0.00,0.00,0.00,0.00,0.00
2386.00,-32.55,1.45,0.00,0.00,0.00,0.00,0.00,0.00
2574.00,-32.55,1.45,1.00,0.00,20.00,0.00,0.00,0.00
2679.00,-32.55,1.45,1.00,0.00,20.00,0.00,0.00,0.00
2743.00,-32.55,1.45,1.00,0.00,20.00,0.00,0.00,0.00
2806.00,-31.83,1.45,1.00,0.00,20.00,0.00,0.00,0.00
2870.00,-31.83,1.45,1.00,0.00,20.00,0.00,0.00,0.00
2933.00,-31.83,1.45,1.00,0.00,20.00,0.00,0.00,0.00
2997.00,-31.01,1.45,1.00,0.00,20.00,0.00,0.00,0.00
3060.00,-31.01,1.45,1.00,0.00,20.00,0.00,0.00,0.00
3124.00,-31.01,1.45,1.00,0.00,20.00,0.00,0.00,0.00
3187.00,-31.01,0.89,1.00,0.00,20.00,0.00,0.00,0.00
3378.00,-30.31,0.24,2.00,0.00,21.11,0.00,0.00,0.00
3482.00,-29.67,0.24,2.00,0.00,21.11,0.00,0.00,0.00
3546.00,-29.67,1.04,2.00,0.00,21.11,0.00,0.00,0.00
3609.00,-28.92,1.04,2.00,0.00,21.11,0.00,0.00,0.00
3673.00,-28.92,1.55,2.00,0.00,21.11,0.00,0.00,0.00
3736.00,-28.35,1.55,2.00,0.00,21.11,0.00,0.00,0.00
3800.00,-28.35,1.55,2.00,0.00,21.11,0.00,0.00,0.00
3863.00,-28.35,1.55,2.00,0.00,21.11,0.00,0.00,0.00
3927.00,-28.35,1.55,2.00,0.00,21.11,0.00,0.00,0.00
3990.00,-28.35,1.55,2.00,0.00,21.11,0.00,0.00,0.00
4179.00,-27.59,2.31,3.00,1.00,22.22,0.00,21.00,0.00
4285.00,-27.59,1.80,3.00,1.00,22.22,0.00,21.00,0.00
4349.00,-26.85,0.85,3.00,1.00,22.22,0.00,21.00,0.00
4414.00,-26.85,0.85,3.00,1.00,22.22,0.00,21.00,0.00
4478.00,-26.23,1.65,3.00,1.00,22.22,0.00,21.00,0.00
4543.00,-26.23,1.65,3.00,1.00,22.22,0.00,21.00,0.00
4608.00,-26.23,1.65,3.00,1.00,22.22,0.00,21.00,0.00
4672.00,-26.23,1.09,3.00,1.00,22.22,0.00,21.00,0.00
4737.00,-25.44,1.09,3.00,1.00,22.22,0.00,21.00,0.00
4801.00,-25.44,2.27,3.00,1.00,22.22,0.00,21.00,0.00
4992.00,-24.72,2.27,3.00,0.00,22.22,0.00,0.00,0.00
5097.00,-24.18,3.27,3.00,0.00,22.22,0.00,0.00,0.00
5160.00,-24.18,4.39,3.00,0.00,22.22,0.00,0.00,0.00
5223.00,-23.58,4.39,3.00,0.00,22.22,0.00,0.00,0.00
5286.00,-23.58,3.25,3.00,0.00,22.22,0.00,0.00,0.00
5350.00,-23.03,3.25,3.00,0.00,22.22,0.00,0.00,0.00
5413.00,-23.03,3.25,3.00,0.00,22.22,0.00,0.00,0.00
5477.00,-22.34,4.30,3.00,0.00,22.22,0.00,0.00,0.00
5540.00,-21.66,4.30,3.00,0.00,22.22,0.00,0.00,0.00
5604.00,-21.66,3.05,3.00,0.00,22.22,0.00,0.00,0.00
5796.00,-21.66,3.05,3.00,-1.00,22.22,0.00,0.00,19.00
5904.00,-20.98,3.05,3.00,-1.00,22.22,0.00,0.00,19.00
5969.00,-20.98,3.05,3.00,-1.00,22.22,0.00,0.00,19.00
6035.00,-20.98,2.06,3.00,-1.00,22.22,0.00,0.00,19.00
6100.00,-20.23,1.22,3.00,-1.00,22.22,0.00,0.00,19.00
6166.00,-19.62,1.22,3.00,-1.00,22.22,0.00,0.00,19.00
6232.00,-19.62,1.99,3.00,-1.00,22.22,0.00,0.00,19.00
6297.00,-19.12,1.99,3.00,-1.00,22.22,0.00,0.00,19.00
6363.00,-19.12,2.51,3.00,-1.00,22.22,0.00,0.00,19.00
6428.00,-19.12,3.12,3.00,-1.00,22.22,0.00,0.00,19.00
6622.00,-17.94,2.39,3.00,-1.00,22.22,0.00,0.00,19.00
6729.00,-17.19,1.18,3.00,-1.00,22.22,0.00,0.00,19.00
6795.00,-16.59,1.18,3.00,-1.00,22.22,0.00,0.00,19.00
6860.00,-16.59,1.18,3.00,-1.00,22.22,0.00,0.00,19.00
6926.00,-16.00,0.62,3.00,-1.00,22.22,0.00,0.00,19.00
6991.00,-16.00,0.62,3.00,-1.00,22.22,0.00,0.00,19.00
7057.00,-15.48,0.62,3.00,-1.00,22.22,0.00,0.00,19.00
7122.00,-14.75,-0.03,3.00,-1.00,22.22,0.00,0.00,19.00
7189.00,-14.22,-0.03,3.00,-1.00,22.22,0.00,0.00,19.00
7256.00,-14.22,-0.03,3.00,-1.00,22.22,0.00,0.00,19.00
7451.00,-13.43,-0.54,2.00,0.00,21.11,0.00,0.00,0.00
7558.00,-12.76,-1.04,2.00,0.00,21.11,0.00,0.00,0.00
7622.00,-12.00,-1.04,2.00,0.00,21.11,0.00,0.00,0.00
7686.00,-11.18,-0.06,2.00,0.00,21.11,0.00,0.00,0.00
7750.00,-10.48,-0.06,2.00,0.00,21.11,0.00,0.00,0.00
7815.00,-9.96,-1.17,2.00,0.00,21.11,0.00,0.00,0.00
7878.00,-9.96,-1.17,2.00,0.00,21.11,0.00,0.00,0.00
7942.00,-9.96,-1.17,2.00,0.00,21.11,0.00,0.00,0.00
8005.00,-8.79,-0.23,2.00,0.00,21.11,0.00,0.00,0.00
8069.00,-7.69,-0.23,2.00,0.00,21.11,0.00,0.00,0.00
8259.00,-6.95,-1.42,2.00,0.00,21.11,0.00,0.00,0.00
8365.00,-6.19,-1.95,2.00,0.00,21.11,0.00,0.00,0.00
8428.00,-5.19,-1.95,2.00,0.00,21.11,0.00,0.00,0.00
8492.00,-4.16,-1.27,2.00,0.00,21.11,0.00,0.00,0.00
8555.00,-3.45,-1.27,2.00,0.00,21.11,0.00,0.00,0.00
8617.00,-3.45,-1.27,2.00,0.00,21.11,0.00,0.00,0.00
8681.00,-3.45,-1.27,2.00,0.00,21.11,0.00,0.00,0.00
8744.00,-2.75,-1.27,2.00,0.00,21.11,0.00,0.00,0.00
8808.00,-2.06,-0.45,2.00,0.00,21.11,0.00,0.00,0.00
8871.00,-1.33,-1.04,2.00,0.00,21.11,0.00,0.00,0.00
9063.00,-1.33,-1.04,3.00,0.00,22.22,0.00,0.00,0.00
9168.00,-0.23,-1.04,3.00,0.00,22.22,0.00,0.00,0.00
9232.00,0.72,-1.04,3.00,0.00,22.22,0.00,0.00,0.00
9294.00,1.35,-1.04,3.00,0.00,22.22,0.00,0.00,0.00
9357.00,1.35,-2.19,3.00,0.00,22.22,0.00,0.00,0.00
9419.00,2.35,-2.86,3.00,0.00,22.22,0.00,0.00,0.00
9481.00,3.20,-2.86,3.00,0.00,22.22,0.00,0.00,0.00
9543.00,3.91,-1.70,3.00,0.00,22.22,0.00,0.00,0.00
9606.00,4.67,-1.70,3.00,0.00,22.22,0.00,0.00,0.00
9668.00,5.46,-1.70,3.00,0.00,22.22,0.00,0.00,0.00
9858.00,6.06,-1.70,2.00,0.00,21.11,0.00,0.00,0.00
9962.00,6.90,-0.94,2.00,0.00,21.11,0.00,0.00,0.00
10024.00,7.95,-0.94,2.00,0.00,21.11,0.00,0.00,0.00
10088.00,8.49,-1.67,2.00,0.00,21.11,0.00,0.00,0.00
10151.00,8.49,-2.46,2.00,0.00,21.11,0.00,0.00,0.00
10214.00,9.35,-3.10,2.00,0.00,21.11,0.00,0.00,0.00
10277.00,10.06,-3.10,2.00,0.00,21.11,0.00,0.00,0.00
10342.00,10.68,-1.89,2.00,0.00,21.11,0.00,0.00,0.00
