throttle_x,throttle_y
0.0,1.0
0.007863730349406434,0.999969080394485
0.015726974411932305,0.9998763234899837
0.023589245930768655,0.99972173502251
0.031450058709247844,0.9995053245516928
0.039308926640909604,0.999227105460185
0.04716536373956145,0.9988870949528355
0.055018884169331685,0.9984853140556258
0.06286900227471312,0.9980217876143698
0.07071523261059565,0.9974965442931767
0.0785570899722857,0.9969096165726792
0.08639408942551105,0.9962610407480245
0.09422574633640868,0.9955508569266297
0.1020515764014941,0.9947791090257022
0.10987109567761048,0.9939458447695233
0.11768382061185514,0.9930511156864972
0.12548926807148214,0.9920949771059643
0.13328695537377883,0.9910774881547801
0.14107640031591462,0.9899987117536587
0.14885712120475988,0.9888587146132816
0.1566286368866736,0.9876575672301724
0.16439046677725752,0.9863953438823377
0.17214213089107508,0.9850721226246736
0.17988314987133325,0.9836879852841385
0.1876130450195258,0.9822430174546936
0.19533133832503533,0.9807373084920092
0.20303755249469338,0.97917095150794
0.21073121098229566,0.9775440433647659
0.21841183801807135,0.9758566846692027
0.22607895863810437,0.9741089797661812
0.23373209871370465,0.9723010367323934
0.2413707849807281,0.9704329673696103
0.24899454506884255,0.9685048871977674
0.25660290753073917,0.9665169154478213
0.264195401871286,0.9644691750543766
0.27177155857662333,0.9623617926480835
0.27933090914319786,0.9601948985478076
0.2868729861067346,0.9579686267525702
0.29439732307114463,0.9556831149332629
0.30190345473736657,0.9533385044241331
0.3093909169321402,0.9509349402140451
0.3168592466367109,0.9484725709375132
0.32430798201546196,0.9459515488655108
0.33173666244447436,0.9433720298960537
0.33914482854001143,0.9407341735445599
0.34653202218692664,0.938038142933985
0.3538977865669931,0.9352841047847349
0.3612416661871529,0.9324722294043558
0.36856320690768457,0.9296026906770027
0.3758619559702862,0.9266756660526868
0.3831374620260744,0.9236913365363012
0.3903892751634948,0.9206498866764288
0.39761694693614447,0.9175515045539293
0.40482003039050335,0.9143963817703086
0.4119980800935737,0.9111847134358704
0.4191506521604251,0.9079166981576505
0.42627730428164406,0.9045925380271356
0.4333775957506862,0.9012124386077651
0.440451087491129,0.8977766089222206
0.4474973420838239,0.894285261439499
0.45451592379394634,0.8907386120617741
0.46150639859794057,0.8871368801110451
0.4684683342103602,0.8834802883155742
0.47540130011059967,0.8797690627961133
0.4823048675695175,0.8760034330519203
0.48917860967594884,0.8721836319465676
0.4960221013631051,0.8683098956935419
0.5028349194348594,0.8643824638416368
0.5096166425919174,0.8604015792601394
0.5163668514578698,0.8563674881238115
0.5230851286051258,0.852280439897666
0.5297710585807273,0.8481406873215408
0.5364242279320394,0.8439484863944691
0.5430442252323188,0.8397040963588487
0.5496306411061554,0.8354077796844105
0.5561830682547879,0.8310598020519883
0.5627011014812913,0.8266604323370882
0.5691843377156331,0.8222099425932625
0.5756323760395999,0.8177086080352858
0.5820448177115891,0.8131567070221355
0.5884212661912667,0.8085545210397791
0.5947613271640897,0.8039023346837666
0.6010646085656896,0.799200435641632
0.6073307206061176,0.7944491146751024
0.6135592757939489,0.7896486656021177
0.619749888960245,0.784799385278661
0.6259021772823715,0.7799015735804017
0.6320157603076729,0.7749555333841511
0.6380902599769983,0.7699615705491325
0.6441253006480807,0.7649199938980675
0.6501205091187664,0.7598311151980788
0.6560755146500936,0.75469524914141
0.6619899489892186,0.749512713325966
0.6678634463921883,0.7442838282356729
0.6736956436465572,0.7390089172206591
0.6794861800938485,0.7336883064772602
0.685234697651857,0.7283223250278466
0.690940840836792,0.7229113047004777
0.6966042567852612,0.7174555801083813
0.7022245952760905,0.7119554886292617
0.707801508751982,0.7064113703844368
0.7133346523410063,0.7008235682178044
0.7188236838779293,0.6951924276746423
0.7242682639253715,0.6895182969802385
0.7296680557947984,0.6838015270183585
0.735022725567341,0.6780424713095465
0.7403319421144452,0.6722414859892639
0.7455953771183487,0.6663989297858659
0.7508127050923834,0.6605151639984185
0.7559836034011038,0.654590552474356
0.7611077522802381,0.6486254615869808
0.7661848348564624,0.6426202602128068
0.7712145371669958,0.6365753197087493
0.776196548179016,0.6304910138891597
0.7811305598088922,0.6243677190027096
0.7860162669412385,0.6182058137091236
0.7908533674477802,0.6120056790557636
0.7956415622060383,0.6057676984540649
0.8003805551178268,0.5994922576558261
0.805070053127563,0.5931797447293552
0.8097097662403896,0.5868305500354711
0.8142994075401085,0.5804450662033646
0.8188386932069228,0.5740236881063175
0.8233273425349883,0.5675668128372854
0.8277650779497717,0.5610748396843405
0.8321516250252164,0.5545481701059806
0.836486712500712,0.5479872077063032
0.8407700722978696,0.5413923582100464
0.8450014395370983,0.5347640294375003
0.8491805525539867,0.5281026312792864
0.8533071529154829,0.5214085756710113
0.8573809854358765,0.5146822765677923
0.8614017981925784,0.507924149918659
0.8653693425417001,0.5011346136408318
0.8692833731334294,0.4943140875938769
0.8731436479272023,0.48746299355374434
0.8769499282066715,0.48058175518668383
0.8807019785944674,0.473670798023047
0.8843995670667543,0.46673054943097264
0.8880424649675783,0.45976143858995755
0.8916304470230075,0.452763896464318
0.8951632913550623,0.4457383557765383
0.8986407794954365,0.43868525098051137
0.9020626963990072,0.43160501823467334
0.9054288304571327,0.42449809537503086
0.908738973510739,0.41736492188808655
0.9119929208631907,0.4102059388836612
0.9151904712929513,0.4030215890676152
0.9183314270660248,0.39581231671447314
0.9214155939481842,0.38857856763994963
