goal_x,goal_y
-36.49338750108048,0.09207794235874528
-36.049442475581294,0.9832443593584619
-35.383524937332524,2.1714662486914174
-34.93957991183335,2.765577193357895
-34.717607399083754,3.062632665691134
-34.27366237358458,3.6567436103576116
-33.8297173480854,4.547910027357328
-33.38577232258622,4.844965499690567
-33.16379980983663,5.142020972023806
-32.71985478433746,5.736131916690283
-32.49788227158787,6.033187389023523
-32.05393724608869,6.330242861356762
-31.609992220589508,6.924353806023239
-31.388019707839916,7.221409278356478
-30.944074682340737,7.221409278356478
-30.27815714409197,7.815520223022956
-30.056184631342383,7.815520223022956
-29.6122396058432,7.815520223022956
-28.946322067594433,7.815520223022956
-28.502377042095254,7.815520223022956
-27.836459503846488,7.815520223022956
-27.170541965597717,7.815520223022956
-26.948569452848126,7.815520223022956
-26.282651914599363,7.815520223022956
-25.616734376350593,7.815520223022956
-25.172789350851414,7.815520223022956
-24.506871812602643,7.815520223022956
-23.840954274353876,7.815520223022956
-23.397009248854697,7.815520223022956
-22.73109171060593,7.815520223022956
-22.287146685106748,7.815520223022956
-21.843201659607573,7.518464750689717
-21.177284121358806,7.518464750689717
-20.511366583110036,7.221409278356478
-20.067421557610857,6.924353806023239
-19.401504019362086,6.627298333690001
-18.957558993862907,6.330242861356762
-18.51361396836373,6.330242861356762
-17.847696430114965,6.330242861356762
-17.625723917365374,6.033187389023523
-17.181778891866195,5.736131916690283
-16.737833866367016,5.142020972023806
-16.515861353617424,4.547910027357328
-16.293888840867837,4.250854555024089
-15.627971302619068,2.4685217210246564
-14.740081251620712,-0.7990884746409712
-14.296136226121533,-2.2843658363071655
-14.074163713371943,-3.7696431979733602
-14.074163713371943,-5.551976031972793
-13.852191200622352,-7.928419810638704
-13.630218687872764,-9.413697172304898
-13.630218687872764,-11.493085478637571
-13.408246175123173,-12.087196423304047
-13.408246175123173,-12.978362840303765
-13.408246175123173,-15.057751146636438
-13.408246175123173,-16.840083980635868
-13.408246175123173,-18.325361342302063
-13.408246175123173,-20.404749648634738
-13.852191200622352,-22.48413795496741
-14.074163713371943,-24.563526261300083
-14.9620537643703,-26.345859095299513
-15.405998789869479,-28.425247401632188
-16.07191632811825,-30.207580235631617
-16.293888840867837,-30.801691180298096
-16.515861353617424,-31.395802124964575
-16.737833866367016,-31.692857597297813
-17.181778891866195,-32.28696854196429
-17.403751404615782,-32.88107948663077
-17.847696430114965,-33.17813495896401
-18.069668942864553,-33.17813495896401
-18.73558648111332,-33.17813495896401
-18.957558993862907,-33.17813495896401
-19.401504019362086,-33.17813495896401
-19.623476532111678,-33.17813495896401
-19.84544904486127,-33.17813495896401
-20.511366583110036,-31.98991306963105
-20.733339095859623,-31.395802124964575
-20.733339095859623,-30.801691180298096
-20.955311608609215,-29.613469290965142
-21.399256634108394,-26.64291456763275
-21.399256634108394,-24.86058173363332
-21.399256634108394,-22.781193427300646
-21.399256634108394,-20.998860593301213
-20.955311608609215,-18.919472286968542
-20.955311608609215,-17.731250397635588
-20.733339095859623,-16.840083980635868
-20.511366583110036,-15.651862091302915
-20.511366583110036,-14.760695674303197
-19.84544904486127,-12.384251895637286
-19.401504019362086,-10.898974533971092
-19.1795315066125,-9.710752644638138
-18.957558993862907,-7.928419810638704
-18.51361396836373,-6.44314244897251
-18.069668942864553,-3.472587725640121
-17.625723917365374,-1.9873103639739267
-16.737833866367016,0.09207794235874528
-15.849943815368658,2.765577193357895
-15.405998789869479,4.250854555024089
-14.740081251620712,5.736131916690283
-14.074163713371943,7.815520223022956
-13.408246175123173,9.30079758468915
-12.298383611375227,11.38018589102182
-11.632466073126459,12.568407780354779
-11.18852104762728,13.756629669687733
-10.7445760221281,14.64779608668745
-10.078658483879332,15.241907031353927
-9.634713458380155,16.13307344835364
-9.190768432880974,16.727184393020124
-8.524850894632207,17.3212953376866
-7.636960843633849,18.212461754686316
-6.749070792635491,18.509517227019554
-6.305125767136312,19.103628171686033
-5.417235716137955,19.697739116352512
-4.529345665139597,19.99479458868575
-3.1975105886420607,20.29185006101899
-2.3096205376437027,20.29185006101899
-1.6437029993949348,20.29185006101899
-0.755812948396577,20.29185006101899
0.13207710260178065,20.29185006101899
0.7979946408505489,19.99479458868575
1.6858846918489065,19.697739116352512
2.1298297173480853,19.103628171686033
3.017719768346443,17.915406282353075
3.461664793845622,17.024239865353362
3.905609819344801,15.836017976020404
4.12758233209439,14.94485155902069
4.571527357593569,13.756629669687733
5.015472383092749,11.9742968356883
5.237444895842337,10.489019474022106
5.237444895842337,8.112575695356195
5.237444895842337,6.330242861356762
5.237444895842337,4.547910027357328
5.015472383092749,3.6567436103576116
4.793499870343158,2.4685217210246564
4.571527357593569,0.38913341469198415
4.34955484484398,-1.9873103639739267
4.12758233209439,-4.660809614973076
3.905609819344801,-5.2549205596395545
3.905609819344801,-6.44314244897251
3.905609819344801,-8.522530755305182
3.6836373065952115,-9.710752644638138
3.6836373065952115,-11.196030006304332
3.461664793845622,-12.978362840303765
3.461664793845622,-14.463640201969959
3.2396922810960325,-18.325361342302063
3.017719768346443,-20.701805120967975
2.795747255596854,-23.078248899633884
2.573774742847264,-24.86058173363332
2.573774742847264,-26.939970039965992
2.351802230097675,-27.831136456965705
2.351802230097675,-29.019358346298667
2.1298297173480853,-30.207580235631617
1.9078572045984958,-31.692857597297813
1.4639121790993173,-33.17813495896401
1.0199671536001385,-34.6634123206302
0.5760221281009594,-35.85163420996316
0.3540496153513701,-36.445745154629634
-0.08989541014780876,-37.33691157162935
-0.3118679228973982,-37.633967043962585
-0.755812948396577,-37.93102251629583
-0.9777854611461665,-38.22807798862907
-1.4217304866453453,-38.52513346096231
-1.865675512144524,-38.52513346096231
-2.0876480248941136,-38.52513346096231
-2.3096205376437027,-38.52513346096231
-3.1975105886420607,-37.633967043962585
-4.973290690638776,-35.25752326529668
-5.6392082288875445,-33.17813495896401
-6.083153254386723,-31.692857597297813
-6.305125767136312,-29.316413818631904
-6.749070792635491,-27.534080984632467
-6.749070792635491,-26.048803622966275
-6.5270982798859025,-24.266470788966842
-6.305125767136312,-22.781193427300646
-5.6392082288875445,-20.404749648634738
-5.417235716137955,-18.919472286968542
-4.751318177889186,-16.840083980635868
-3.863428126890829,-15.057751146636438
-2.975538075892471,-11.196030006304332
-2.3096205376437027,-9.116641699971659
-1.6437029993949348,-7.334308865972226
-0.9777854611461665,-4.957865087306316
-0.3118679228973982,-2.878476780973643
0.7979946408505489,0.38913341469198415
1.2419396663497277,2.4685217210246564
2.351802230097675,4.547910027357328
3.017719768346443,6.330242861356762
4.34955484484398,9.30079758468915
4.793499870343158,11.083130418688583
5.237444895842337,12.27135230802154
5.681389921341516,12.568407780354779
5.903362434091105,13.459574197354494
6.347307459590285,13.756629669687733
6.791252485089463,14.64779608668745
7.679142536087821,15.241907031353927
9.232950125334947,16.430128920686883
10.342812689082894,17.024239865353362
11.452675252830842,17.024239865353362
12.340565303829198,17.3212953376866
13.228455354827558,17.618350810019837
14.338317918575502,17.618350810019837
15.00423545682427,17.618350810019837
15.89212550782263,17.618350810019837
16.558043046071397,17.618350810019837
17.445933097069755,17.618350810019837
18.333823148068113,17.618350810019837
18.999740686316883,17.618350810019837
19.66565822456565,17.618350810019837
20.331575762814417,17.618350810019837
21.441438326562366,17.024239865353362
21.663410839311954,17.024239865353362
22.107355864811133,16.430128920686883
22.773273403059903,15.538962503687166
22.99524591580949,14.94485155902069
23.21721842855908,14.64779608668745
23.439190941308674,13.459574197354494
23.66116345405826,12.27135230802154
23.88313596680785,11.38018589102182
24.105108479557437,10.489019474022106
24.105108479557437,9.59785305702239
24.105108479557437,8.112575695356195
24.105108479557437,7.221409278356478
24.105108479557437,6.330242861356762
24.105108479557437,5.142020972023806
24.105108479557437,3.3596881380243726
24.105108479557437,2.4685217210246564
24.105108479557437,1.5773553040249397
23.88313596680785,0.6861888870252231
23.66116345405826,-0.5020330023077325
23.66116345405826,-2.2843658363071655
23.439190941308674,-2.878476780973643
23.439190941308674,-4.066698670306598
23.439190941308674,-5.551976031972793
23.439190941308674,-7.334308865972226
23.439190941308674,-8.522530755305182
23.439190941308674,-9.710752644638138
23.66116345405826,-10.898974533971092
23.66116345405826,-12.681307367970527
23.66116345405826,-13.869529257303482
23.66116345405826,-14.463640201969959
23.66116345405826,-15.354806618969675
23.66116345405826,-16.54302850830263
23.66116345405826,-17.731250397635588
23.439190941308674,-18.622416814635304
23.21721842855908,-19.513583231635018
22.551300890310312,-20.1076941763015
22.329328377560724,-20.998860593301213
22.329328377560724,-21.29591606563445
22.551300890310312,-22.187082482634167
22.773273403059903,-23.078248899633884
22.99524591580949,-25.15763720596656
22.99524591580949,-26.939970039965992
22.99524591580949,-28.425247401632188
22.99524591580949,-30.50463570796486
22.99524591580949,-32.28696854196429
22.99524591580949,-33.47519043129725
22.99524591580949,-34.069301375963725
22.773273403059903,-35.25752326529668
22.551300890310312,-36.14868968229639
22.107355864811133,-38.22807798862907
21.88538335206154,-39.416299877962025
21.663410839311954,-40.30746629496174
21.441438326562366,-40.60452176729498
20.997493301063187,-41.19863271196146
20.775520788313596,-41.49568818429469
20.553548275564005,-41.792743656627934
20.10960325006483,-42.68391007362765
19.443685711816062,-42.98096554596089
18.999740686316883,-43.278021018294126
18.5557956608177,-43.278021018294126
17.667905609819346,-43.57507649062737
16.558043046071397,-43.57507649062737
16.114098020572218,-43.57507649062737
15.448180482323451,-43.278021018294126
14.560290431325093,-42.38685460129442
13.894372893076326,-41.19863271196146
12.562537816578788,-39.416299877962025
12.11859279107961,-38.22807798862907
11.896620278330019,-36.445745154629634
11.452675252830842,-33.772245903630484
11.23070274008125,-31.395802124964575
11.23070274008125,-29.316413818631904
11.452675252830842,-27.534080984632467
11.896620278330019,-24.86058173363332
12.340565303829198,-23.672359844300367
12.784510329328377,-22.187082482634167
13.228455354827558,-20.701805120967975
13.672400380326735,-18.919472286968542
14.782262944074683,-15.651862091302915
15.226207969573862,-14.16658472963672
16.114098020572218,-12.087196423304047
16.780015558820985,-10.601919061637854
17.445933097069755,-7.928419810638704
18.111850635318522,-6.44314244897251
18.5557956608177,-4.660809614973076
19.22171319906647,-3.1755322533068826
20.10960325006483,-1.393199419307449
20.553548275564005,-0.2049775299744936
21.219465813812775,0.6861888870252231
21.88538335206154,1.5773553040249397
22.107355864811133,2.4685217210246564
22.99524591580949,3.6567436103576116
23.88313596680785,4.844965499690567
24.549053505056616,5.439076444357045
25.436943556054974,6.330242861356762
26.546806119802923,6.924353806023239
27.212723658051694,7.221409278356478
27.878641196300457,7.518464750689717
28.100613709050045,7.518464750689717
28.988503760048406,7.815520223022956
29.43244878554758,8.112575695356195
29.876393811046764,8.112575695356195
30.54231134929553,8.112575695356195
31.2082288875443,8.112575695356195
31.874146425793064,8.706686640022673
32.540063964041835,9.003742112355912
33.42795401504019,9.30079758468915
34.98176160428732,10.191964001688866
36.313596680784855,10.786074946355344
36.75754170628403,11.38018589102182
37.42345924453281,11.9742968356883
38.311349295531166,12.27135230802154
38.97726683377993,13.162518725021254
39.86515688477829,14.350740614354212
40.753046935776645,14.94485155902069
40.97501944852623,15.241907031353927
41.640936986775,15.836017976020404
42.528827037773354,16.727184393020124
42.75079955052295,17.024239865353362
43.41671708877172,17.915406282353075
44.74855216526925,19.40068364401927
46.08038724176679,20.885961005685466
46.968277292765144,21.777127422685183
47.634194831013914,22.965349312018137
48.74405739476187,25.044737618350812
50.51983749675858,28.0152923416832
51.18575503500735,30.094680648015874
52.073645086005705,32.17406895434854
52.739562624254475,34.55051273301446
53.62745267525283,36.926956511680366
54.515342726251184,41.08573312434571
55.40323277724955,44.0562878476781
55.847177802748725,46.72978709867725
56.73506785374708,49.700341822009634
57.17901287924626,53.2650074900085
57.40098539199585,55.04734032400793
57.62295790474545,56.829673158007374
57.62295790474545,58.017895047340325
57.62295790474545,59.20611693667328
57.62295790474545,60.09728335367299
57.62295790474545,61.28550524300596
57.62295790474545,63.06783807700539
57.17901287924626,66.9295592173375
56.513095340997495,71.38539130233607
56.513095340997495,72.87066866400227
56.06915031549831,74.6530014980017
55.847177802748725,75.24711244266818
54.73731523900078,76.73238980433437
54.515342726251184,77.6235562213341
54.2933702135016,78.21766716600057
54.07139770075201,78.81177811066705
53.62745267525283,79.10883358300028
53.18350764975365,79.70294452766676
52.96153513700406,80.0
52.073645086005705,79.10883358300028
51.407727547756934,78.81177811066705
51.407727547756934,78.21766716600057
50.96378252225776,77.92061169366733
50.29786498400899,77.32650074900084
49.85391995850981,76.73238980433437
49.40997493301063,76.43533433200113
48.966029907511455,75.84122338733467
48.300112369262685,74.6530014980017
48.07813985651309,74.05889055333522
47.41222231826433,72.57361319166903
46.74630478001556,70.79128035766959
46.08038724176679,68.11778110667045
45.41446970351802,65.14722638333805
44.74855216526925,61.58256071533919
44.526579652519665,60.09728335367299
44.526579652519665,58.017895047340325
44.526579652519665,55.64145126867441
44.526579652519665,53.2650074900085
44.526579652519665,50.294452766676116
44.30460713977007,47.026842571010484
44.08263462702049,44.650398792344575
44.08263462702049,40.78867765201247
44.08263462702049,38.41223387334656
43.860662114270895,36.03579009468065
43.860662114270895,33.659346316014734
43.41671708877172,30.094680648015874
43.194744576022124,27.42118139701672
43.194744576022124,24.747682146017567
43.194744576022124,22.07418289501842
43.194744576022124,19.40068364401927
42.972772063272544,15.538962503687166
42.75079955052295,11.677241363355062
42.528827037773354,6.924353806023239
41.418964474025415,-0.2049775299744936
40.97501944852623,-2.5814213086404045
40.753046935776645,-3.7696431979733602
40.53107442302705,-4.957865087306316
40.53107442302705,-6.146086976639271
40.53107442302705,-8.225475282971942
40.53107442302705,-10.007808116971376
40.53107442302705,-11.790140950970809
40.753046935776645,-14.16658472963672
40.97501944852623,-16.245973035969392
40.97501944852623,-18.325361342302063
40.97501944852623,-19.513583231635018
40.97501944852623,-20.1076941763015
40.97501944852623,-20.701805120967975
40.97501944852623,-21.592971537967692
40.97501944852623,-21.89002701030093
40.97501944852623,-22.781193427300646
41.19699196127583,-23.672359844300367
41.19699196127583,-24.266470788966842
41.418964474025415,-25.15763720596656
41.640936986775,-25.751748150633034
41.86290949952459,-26.345859095299513
42.08488201227418,-27.23702551229923
42.30685452502377,-27.831136456965705
42.528827037773354,-28.722302873965425
42.528827037773354,-29.019358346298667
42.75079955052295,-30.207580235631617
42.972772063272544,-30.50463570796486
43.194744576022124,-30.801691180298096
43.63868960152131,-31.395802124964575
44.08263462702049,-31.98991306963105
44.30460713977007,-32.584024014297526
44.74855216526925,-32.88107948663077
45.192497190768435,-33.47519043129725
45.192497190768435,-33.772245903630484
45.8584147290172,-34.36635684829697
46.302359754516374,-34.36635684829697
46.52433226726597,-34.6634123206302
46.968277292765144,-35.25752326529668
47.85616734376351,-35.55457873762992
48.300112369262685,-35.85163420996316
48.74405739476187,-36.14868968229639
49.40997493301063,-36.14868968229639
50.07589247125941,-36.742800626962875
50.51983749675858,-37.03985609929611
51.18575503500735,-37.03985609929611
51.85167257325611,-37.633967043962585
52.073645086005705,-37.633967043962585
52.96153513700406,-38.22807798862907
53.62745267525283,-38.22807798862907
53.84942518800243,-38.22807798862907
54.515342726251184,-38.52513346096231
55.181260264499954,-38.82218893329555
55.62520528999913,-38.82218893329555
56.29112282824791,-38.82218893329555
56.73506785374708,-38.82218893329555
57.17901287924626,-38.82218893329555
58.06690293024462,-39.119244405628784
58.5108479557438,-39.119244405628784
58.954792981242974,-39.119244405628784
59.620710519491745,-39.119244405628784
60.286628057740515,-39.119244405628784
60.73057308323969,-39.119244405628784
61.39649062148847,-39.119244405628784
61.61846313423805,-39.119244405628784
62.506353185236414,-39.416299877962025
63.394243236234765,-39.416299877962025
63.61621574898435,-39.416299877962025
64.28213328723312,-39.416299877962025
65.17002333823149,-39.71335535029526
65.83594087648025,-39.71335535029526
67.16777595297779,-39.71335535029526
68.7215835422249,-39.71335535029526
70.49736364422162,-39.416299877962025
71.38525369521999,-39.119244405628784
71.82919872071916,-39.119244405628784
72.05117123346875,-38.52513346096231
