time,theta_x,theta_y,X_throttle,Y_throttle,PX_raw,NX_raw,PY_raw,NY_raw
1881.00,-2.06,-12.16,0.00,0.00,0.00,0.00,0.00,0.00
1986.00,-2.06,-12.16,0.00,0.00,0.00,0.00,0.00,0.00
2050.00,-2.06,-12.16,0.00,0.00,0.00,0.00,0.00,0.00
2113.00,-2.06,-12.16,0.00,0.00,0.00,0.00,0.00,0.00
2176.00,-2.06,-12.16,0.00,0.00,0.00,0.00,0.00,0.00
2239.00,-2.06,-12.16,0.00,0.00,0.00,0.00,0.00,0.00
2302.00,-2.06,-12.16,0.00,0.00,0.00,0.00,0.00,0.00
2366.00,-2.06,-12.16,0.00,0.00,0.00,0.00,0.00,0.00
2429.00,-2.06,-12.16,0.00,0.00,0.00,0.00,0.00,0.00
2493.00,-2.06,-12.16,0.00,0.00,0.00,0.00,0.00,0.00
2685.00,-2.06,-12.16,0.00,0.00,0.00,0.00,0.00,0.00
2791.00,-2.06,-12.16,0.00,0.00,0.00,0.00,0.00,0.00
2854.00,-2.06,-12.16,0.00,0.00,0.00,0.00,0.00,0.00
2918.00,-2.06,-12.16,0.00,0.00,0.00,0.00,0.00,0.00
2981.00,-2.06,-12.16,0.00,0.00,0.00,0.00,0.00,0.00
3045.00,-2.06,-12.16,0.00,0.00,0.00,0.00,0.00,0.00
3107.00,-2.06,-12.16,0.00,0.00,0.00,0.00,0.00,0.00
3171.00,-2.06,-12.16,0.00,0.00,0.00,0.00,0.00,0.00
3234.00,-2.06,-12.16,0.00,0.00,0.00,0.00,0.00,0.00
3298.00,-2.06,-12.16,0.00,0.00,0.00,0.00,0.00,0.00
3488.00,-2.06,-12.16,0.00,0.00,0.00,0.00,0.00,0.00
3594.00,-2.06,-12.16,0.00,0.00,0.00,0.00,0.00,0.00
3657.00,-2.06,-12.16,0.00,0.00,0.00,0.00,0.00,0.00
3721.00,-2.06,-12.16,0.00,0.00,0.00,0.00,0.00,0.00
