time,theta_x,theta_y,X_throttle,Y_throttle,PX_raw,NX_raw,PY_raw,NY_raw
1783.00,-21.72,1.23,0.00,-1.00,0.00,0.00,0.00,19.00
1889.00,-21.72,1.23,0.00,-1.00,0.00,0.00,0.00,19.00
1953.00,-21.72,1.23,0.00,-1.00,0.00,0.00,0.00,19.00
2018.00,-21.72,1.23,0.00,-1.00,0.00,0.00,0.00,19.00
2082.00,-21.72,1.23,0.00,-1.00,0.00,0.00,0.00,19.00
2147.00,-21.72,1.23,0.00,-1.00,0.00,0.00,0.00,19.00
2211.00,-21.72,0.70,0.00,-1.00,0.00,0.00,0.00,19.00
2276.00,-21.72,0.70,0.00,-1.00,0.00,0.00,0.00,19.00
2340.00,-21.72,0.12,0.00,-1.00,0.00,0.00,0.00,19.00
2405.00,-21.72,0.12,0.00,-1.00,0.00,0.00,0.00,19.00
2598.00,-21.72,0.12,0.00,-1.00,0.00,0.00,0.00,19.00
2705.00,-21.72,-0.54,0.00,-1.00,0.00,0.00,0.00,19.00
2770.00,-21.72,-0.54,0.00,-1.00,0.00,0.00,0.00,19.00
2836.00,-21.72,-0.54,0.00,-1.00,0.00,0.00,0.00,19.00
2902.00,-21.72,-0.54,0.00,-1.00,0.00,0.00,0.00,19.00
2967.00,-21.72,0.13,0.00,-1.00,0.00,0.00,0.00,19.00
3032.00,-21.72,0.13,0.00,-1.00,0.00,0.00,0.00,19.00
3096.00,-21.07,-1.08,0.00,-1.00,0.00,0.00,0.00,19.00
3161.00,-21.07,-1.67,0.00,-1.00,0.00,0.00,0.00,19.00
3226.00,-21.07,-2.18,0.00,-1.00,0.00,0.00,0.00,19.00
3419.00,-21.07,-2.18,1.00,0.00,20.00,0.00,0.00,0.00
3525.00,-21.07,-2.18,1.00,0.00,20.00,0.00,0.00,0.00
3590.00,-21.07,-2.18,1.00,0.00,20.00,0.00,0.00,0.00
3654.00,-21.07,-2.18,1.00,0.00,20.00,0.00,0.00,0.00
3719.00,-21.07,-2.18,1.00,0.00,20.00,0.00,0.00,0.00
3783.00,-20.50,-1.59,1.00,0.00,20.00,0.00,0.00,0.00
3848.00,-20.50,-1.59,1.00,0.00,20.00,0.00,0.00,0.00
3912.00,-19.94,-1.59,1.00,0.00,20.00,0.00,0.00,0.00
3977.00,-19.94,-1.59,1.00,0.00,20.00,0.00,0.00,0.00
4041.00,-19.94,-1.59,1.00,0.00,20.00,0.00,0.00,0.00
4235.00,-19.32,-1.59,2.00,-1.00,21.11,0.00,0.00,19.00
4343.00,-19.32,-1.09,2.00,-1.00,21.11,0.00,0.00,19.00
4410.00,-18.52,-0.08,2.00,-1.00,21.11,0.00,0.00,19.00
4476.00,-17.88,-0.59,2.00,-1.00,21.11,0.00,0.00,19.00
4543.00,-17.18,-1.71,2.00,-1.00,21.11,0.00,0.00,19.00
4610.00,-17.18,-2.84,2.00,-1.00,21.11,0.00,0.00,19.00
4676.00,-17.18,-3.81,2.00,-1.00,21.11,0.00,0.00,19.00
4743.00,-17.18,-3.29,2.00,-1.00,21.11,0.00,0.00,19.00
4809.00,-17.18,-2.37,2.00,-1.00,21.11,0.00,0.00,19.00
4876.00,-17.18,-2.37,2.00,-1.00,21.11,0.00,0.00,19.00
5072.00,-16.54,-2.37,2.00,-1.00,21.11,0.00,0.00,19.00
5181.00,-15.62,-3.00,2.00,-1.00,21.11,0.00,0.00,19.00
5248.00,-15.62,-3.00,2.00,-1.00,21.11,0.00,0.00,19.00
5314.00,-15.62,-3.00,2.00,-1.00,21.11,0.00,0.00,19.00
5381.00,-15.62,-3.00,2.00,-1.00,21.11,0.00,0.00,19.00
5447.00,-16.25,-3.61,2.00,-1.00,21.11,0.00,0.00,19.00
5514.00,-16.25,-3.61,2.00,-1.00,21.11,0.00,0.00,19.00
5580.00,-15.18,-2.63,2.00,-1.00,21.11,0.00,0.00,19.00
5647.00,-14.47,-3.15,2.00,-1.00,21.11,0.00,0.00,19.00
5713.00,-13.73,-4.03,2.00,-1.00,21.11,0.00,0.00,19.00
5911.00,-13.73,-4.03,2.00,-2.00,21.11,0.00,0.00,20.22
6019.00,-13.73,-4.56,2.00,-2.00,21.11,0.00,0.00,20.22
6085.00,-13.73,-4.56,2.00,-2.00,21.11,0.00,0.00,20.22
6152.00,-13.18,-5.07,2.00,-2.00,21.11,0.00,0.00,20.22
6218.00,-12.63,-5.07,2.00,-2.00,21.11,0.00,0.00,20.22
6285.00,-12.04,-5.07,2.00,-2.00,21.11,0.00,0.00,20.22
6351.00,-12.04,-5.66,2.00,-2.00,21.11,0.00,0.00,20.22
6418.00,-12.04,-6.25,2.00,-2.00,21.11,0.00,0.00,20.22
6484.00,-12.04,-6.25,2.00,-2.00,21.11,0.00,0.00,20.22
6551.00,-12.04,-6.25,2.00,-2.00,21.11,0.00,0.00,20.22
6748.00,-12.04,-6.25,1.00,-1.00,20.00,0.00,0.00,19.00
6856.00,-12.04,-6.25,1.00,-1.00,20.00,0.00,0.00,19.00
6923.00,-10.60,-7.03,1.00,-1.00,20.00,0.00,0.00,19.00
6989.00,-10.60,-7.03,1.00,-1.00,20.00,0.00,0.00,19.00
7056.00,-10.09,-7.03,1.00,-1.00,20.00,0.00,0.00,19.00
7122.00,-10.09,-7.03,1.00,-1.00,20.00,0.00,0.00,19.00
7189.00,-10.09,-7.72,1.00,-1.00,20.00,0.00,0.00,19.00
7256.00,-10.09,-7.72,1.00,-1.00,20.00,0.00,0.00,19.00
7322.00,-9.20,-8.29,1.00,-1.00,20.00,0.00,0.00,19.00
7388.00,-8.60,-8.29,1.00,-1.00,20.00,0.00,0.00,19.00
7581.00,-7.89,-8.29,2.00,0.00,21.11,0.00,0.00,0.00
7686.00,-7.31,-8.29,2.00,0.00,21.11,0.00,0.00,0.00
7749.00,-7.31,-8.94,2.00,0.00,21.11,0.00,0.00,0.00
7813.00,-6.68,-8.94,2.00,0.00,21.11,0.00,0.00,0.00
7876.00,-6.68,-9.55,2.00,0.00,21.11,0.00,0.00,0.00
7940.00,-6.68,-9.55,2.00,0.00,21.11,0.00,0.00,0.00
8003.00,-6.13,-8.83,2.00,0.00,21.11,0.00,0.00,0.00
8067.00,-6.13,-8.83,2.00,0.00,21.11,0.00,0.00,0.00
8130.00,-5.49,-8.13,2.00,0.00,21.11,0.00,0.00,0.00
8194.00,-4.63,-7.49,2.00,0.00,21.11,0.00,0.00,0.00
8384.00,-3.84,-7.49,2.00,1.00,21.11,0.00,21.00,0.00
8491.00,-2.87,-8.35,2.00,1.00,21.11,0.00,21.00,0.00
8555.00,-1.67,-8.35,2.00,1.00,21.11,0.00,21.00,0.00
8619.00,-0.73,-7.61,2.00,1.00,21.11,0.00,21.00,0.00
8683.00,-0.73,-7.61,2.00,1.00,21.11,0.00,21.00,0.00
8748.00,-0.22,-7.61,2.00,1.00,21.11,0.00,21.00,0.00
8812.00,-0.22,-7.61,2.00,1.00,21.11,0.00,21.00,0.00
8877.00,0.62,-6.45,2.00,1.00,21.11,0.00,21.00,0.00
8940.00,0.62,-6.45,2.00,1.00,21.11,0.00,21.00,0.00
9004.00,1.78,-6.45,2.00,1.00,21.11,0.00,21.00,0.00
9194.00,3.04,-6.45,2.00,0.00,21.11,0.00,0.00,0.00
9298.00,4.58,-4.95,2.00,0.00,21.11,0.00,0.00,0.00
9361.00,6.14,-4.95,2.00,0.00,21.11,0.00,0.00,0.00
9423.00,7.30,-4.95,2.00,0.00,21.11,0.00,0.00,0.00
9486.00,8.06,-4.95,2.00,0.00,21.11,0.00,0.00,0.00
9547.00,8.64,-5.66,2.00,0.00,21.11,0.00,0.00,0.00
9610.00,9.28,-5.66,2.00,0.00,21.11,0.00,0.00,0.00
9672.00,10.01,-5.03,2.00,0.00,21.11,0.00,0.00,0.00
9736.00,11.04,-5.03,2.00,0.00,21.11,0.00,0.00,0.00
9799.00,12.12,-5.58,2.00,0.00,21.11,0.00,0.00,0.00
9992.00,12.99,-5.58,1.00,1.00,20.00,0.00,21.00,0.00
10098.00,14.23,-5.58,1.00,1.00,20.00,0.00,21.00,0.00
10164.00,15.66,-5.58,1.00,1.00,20.00,0.00,21.00,0.00
10229.00,16.66,-5.58,1.00,1.00,20.00,0.00,21.00,0.00
10295.00,17.19,-5.58,1.00,1.00,20.00,0.00,21.00,0.00
10360.00,17.71,-4.66,1.00,1.00,20.00,0.00,21.00,0.00
10426.00,18.48,-4.66,1.00,1.00,20.00,0.00,21.00,0.00
10491.00,19.14,-3.76,1.00,1.00,20.00,0.00,21.00,0.00
10557.00,19.71,-3.14,1.00,1.00,20.00,0.00,21.00,0.00
10622.00,20.34,-3.14,1.00,1.00,20.00,0.00,21.00,0.00
10816.00,21.32,-3.14,1.00,2.00,20.00,0.00,22.44,0.00
10924.00,22.94,-3.14,1.00,2.00,20.00,0.00,22.44,0.00
10989.00,24.64,-3.14,1.00,2.00,20.00,0.00,22.44,0.00
11055.00,25.93,-3.14,1.00,2.00,20.00,0.00,22.44,0.00
11120.00,26.89,-1.60,1.00,2.00,20.00,0.00,22.44,0.00
11186.00,27.92,-0.42,1.00,2.00,20.00,0.00,22.44,0.00
11251.00,28.94,-0.42,1.00,2.00,20.00,0.00,22.44,0.00
11317.00,28.94,-0.42,1.00,2.00,20.00,0.00,22.44,0.00
11382.00,29.75,-0.42,1.00,2.00,20.00,0.00,22.44,0.00
11448.00,30.55,-1.07,1.00,2.00,20.00,0.00,22.44,0.00
11641.00,31.74,-1.07,1.00,1.00,20.00,0.00,21.00,0.00
11749.00,33.33,-0.28,1.00,1.00,20.00,0.00,21.00,0.00
11813.00,34.56,0.65,1.00,1.00,20.00,0.00,21.00,0.00
11878.00,35.12,1.51,1.00,1.00,20.00,0.00,21.00,0.00
11942.00,35.80,2.08,1.00,1.00,20.00,0.00,21.00,0.00
12007.00,36.77,2.08,1.00,1.00,20.00,0.00,21.00,0.00
12071.00,37.88,2.78,1.00,1.00,20.00,0.00,21.00,0.00
12136.00,38.91,2.78,1.00,1.00,20.00,0.00,21.00,0.00
12200.00,39.51,2.78,1.00,1.00,20.00,0.00,21.00,0.00
12265.00,39.51,2.78,1.00,1.00,20.00,0.00,21.00,0.00
12459.00,40.62,4.17,0.00,1.00,0.00,0.00,21.00,0.00
