time,theta_x,theta_y,pwm_px,pwm_nx,pwm_py,pwm_ny,pwm_px_raw,pwm_nx_raw,pwm_py_raw,pwm_ny_raw
1380.00,2.54,-29.31,2.00,0.00,6.00,0.00,21.00,0.00,28.00,0.00
1495.00,1.76,-29.31,2.00,0.00,6.00,0.00,21.00,0.00,28.00,0.00
1560.00,1.76,-30.02,2.00,0.00,6.00,0.00,21.00,0.00,28.00,0.00
1626.00,1.76,-30.67,2.00,0.00,6.00,0.00,21.00,0.00,28.00,0.00
1691.00,1.76,-29.98,2.00,0.00,6.00,0.00,21.00,0.00,28.00,0.00
1757.00,1.76,-28.13,2.00,0.00,6.00,0.00,21.00,0.00,28.00,0.00
1822.00,1.76,-26.78,2.00,0.00,6.00,0.00,21.00,0.00,28.00,0.00
1888.00,2.92,-26.78,2.00,0.00,6.00,0.00,21.00,0.00,28.00,0.00
1953.00,2.92,-27.87,2.00,0.00,6.00,0.00,21.00,0.00,28.00,0.00
2019.00,2.92,-27.08,2.00,0.00,6.00,0.00,21.00,0.00,28.00,0.00
2084.00,3.64,-25.91,0.00,8.00,5.00,0.00,0.00,32.00,27.00,0.00
2150.00,3.64,-25.91,0.00,8.00,5.00,0.00,0.00,32.00,27.00,0.00
2215.00,3.64,-27.13,0.00,8.00,5.00,0.00,0.00,32.00,27.00,0.00
2281.00,3.64,-27.13,0.00,8.00,5.00,0.00,0.00,32.00,27.00,0.00
2347.00,3.10,-26.63,0.00,8.00,5.00,0.00,0.00,32.00,27.00,0.00
2412.00,3.10,-26.63,0.00,8.00,5.00,0.00,0.00,32.00,27.00,0.00
2478.00,3.10,-26.05,0.00,8.00,5.00,0.00,0.00,32.00,27.00,0.00
2543.00,3.10,-25.50,0.00,8.00,5.00,0.00,0.00,32.00,27.00,0.00
2609.00,3.10,-25.50,0.00,8.00,5.00,0.00,0.00,32.00,27.00,0.00
2674.00,3.10,-25.50,0.00,8.00,5.00,0.00,0.00,32.00,27.00,0.00
2740.00,3.10,-25.50,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
2804.00,3.10,-25.50,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
2869.00,2.33,-25.50,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
2933.00,2.33,-25.50,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
2998.00,2.33,-25.50,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
3062.00,2.33,-25.50,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
3127.00,2.33,-25.50,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
3191.00,2.33,-25.50,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
3255.00,2.33,-25.50,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
3319.00,2.33,-25.50,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
3385.00,2.33,-25.50,0.00,6.00,0.00,0.00,0.00,28.00,0.00,0.00
3448.00,2.33,-25.50,0.00,6.00,0.00,0.00,0.00,28.00,0.00,0.00
3513.00,2.33,-25.50,0.00,6.00,0.00,0.00,0.00,28.00,0.00,0.00
3577.00,2.33,-25.50,0.00,6.00,0.00,0.00,0.00,28.00,0.00,0.00
3642.00,1.62,-25.50,0.00,6.00,0.00,0.00,0.00,28.00,0.00,0.00
3706.00,1.11,-25.50,0.00,6.00,0.00,0.00,0.00,28.00,0.00,0.00
3771.00,1.11,-25.50,0.00,6.00,0.00,0.00,0.00,28.00,0.00,0.00
3835.00,1.11,-25.50,0.00,6.00,0.00,0.00,0.00,28.00,0.00,0.00
3900.00,1.11,-25.50,0.00,6.00,0.00,0.00,0.00,28.00,0.00,0.00
3964.00,1.11,-26.26,0.00,6.00,0.00,0.00,0.00,28.00,0.00,0.00
4030.00,0.56,-26.26,9.00,0.00,8.00,0.00,29.00,0.00,31.00,0.00
4094.00,0.56,-27.40,9.00,0.00,8.00,0.00,29.00,0.00,31.00,0.00
4160.00,0.56,-27.40,9.00,0.00,8.00,0.00,29.00,0.00,31.00,0.00
4226.00,0.56,-26.81,9.00,0.00,8.00,0.00,29.00,0.00,31.00,0.00
4291.00,1.30,-24.90,9.00,0.00,8.00,0.00,29.00,0.00,31.00,0.00
4357.00,1.86,-23.83,9.00,0.00,8.00,0.00,29.00,0.00,31.00,0.00
4422.00,1.86,-23.83,9.00,0.00,8.00,0.00,29.00,0.00,31.00,0.00
4488.00,1.86,-24.82,9.00,0.00,8.00,0.00,29.00,0.00,31.00,0.00
4553.00,2.42,-23.96,9.00,0.00,8.00,0.00,29.00,0.00,31.00,0.00
4619.00,3.04,-22.70,9.00,0.00,8.00,0.00,29.00,0.00,31.00,0.00
4684.00,3.04,-22.70,5.00,0.00,0.00,3.00,24.00,0.00,0.00,21.00
4750.00,4.05,-23.20,5.00,0.00,0.00,3.00,24.00,0.00,0.00,21.00
4815.00,4.80,-23.71,5.00,0.00,0.00,3.00,24.00,0.00,0.00,21.00
4881.00,4.80,-23.71,5.00,0.00,0.00,3.00,24.00,0.00,0.00,21.00
4946.00,4.80,-24.46,5.00,0.00,0.00,3.00,24.00,0.00,0.00,21.00
5012.00,4.80,-24.46,5.00,0.00,0.00,3.00,24.00,0.00,0.00,21.00
5078.00,5.44,-24.46,5.00,0.00,0.00,3.00,24.00,0.00,0.00,21.00
5143.00,5.44,-25.33,5.00,0.00,0.00,3.00,24.00,0.00,0.00,21.00
5209.00,6.19,-25.33,5.00,0.00,0.00,3.00,24.00,0.00,0.00,21.00
5274.00,6.19,-25.33,5.00,0.00,0.00,3.00,24.00,0.00,0.00,21.00
5340.00,6.83,-26.05,3.00,0.00,11.00,0.00,22.00,0.00,21.00,0.00
5406.00,6.83,-27.26,3.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
5472.00,6.83,-28.19,3.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
5537.00,7.58,-27.36,3.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
5603.00,8.14,-26.35,3.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
5668.00,8.14,-26.35,3.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
5734.00,8.14,-26.35,3.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
5799.00,8.14,-26.35,3.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
5865.00,9.12,-26.35,3.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
5931.00,9.77,-26.35,3.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
5996.00,10.31,-26.35,0.00,11.00,7.00,0.00,0.00,0.00,30.00,0.00
6063.00,10.31,-27.04,0.00,11.00,7.00,0.00,0.00,0.00,30.00,0.00
6129.00,10.31,-27.04,0.00,11.00,7.00,0.00,0.00,0.00,30.00,0.00
6196.00,10.31,-26.02,0.00,11.00,7.00,0.00,0.00,0.00,30.00,0.00
6262.00,10.31,-26.02,0.00,11.00,7.00,0.00,0.00,0.00,30.00,0.00
6329.00,10.31,-25.34,0.00,11.00,7.00,0.00,0.00,0.00,30.00,0.00
6395.00,10.31,-25.34,0.00,11.00,7.00,0.00,0.00,0.00,30.00,0.00
6462.00,10.31,-23.85,0.00,11.00,7.00,0.00,0.00,0.00,30.00,0.00
6529.00,10.31,-22.76,0.00,11.00,7.00,0.00,0.00,0.00,30.00,0.00
6595.00,10.31,-22.76,0.00,11.00,7.00,0.00,0.00,0.00,30.00,0.00
6662.00,10.31,-22.76,0.00,6.00,11.00,0.00,0.00,28.00,0.00,0.00
6728.00,10.31,-22.76,0.00,6.00,11.00,0.00,0.00,28.00,0.00,0.00
6795.00,10.31,-22.76,0.00,6.00,11.00,0.00,0.00,28.00,0.00,0.00
6861.00,10.31,-22.76,0.00,6.00,11.00,0.00,0.00,28.00,0.00,0.00
6928.00,9.44,-22.76,0.00,6.00,11.00,0.00,0.00,28.00,0.00,0.00
6993.00,9.44,-22.76,0.00,6.00,11.00,0.00,0.00,28.00,0.00,0.00
7059.00,9.44,-23.35,0.00,6.00,11.00,0.00,0.00,28.00,0.00,0.00
7124.00,8.90,-23.35,0.00,6.00,11.00,0.00,0.00,28.00,0.00,0.00
7190.00,8.90,-23.35,0.00,6.00,11.00,0.00,0.00,28.00,0.00,0.00
7256.00,7.83,-23.35,0.00,6.00,11.00,0.00,0.00,28.00,0.00,0.00
7321.00,7.83,-23.35,0.00,1.00,10.00,0.00,0.00,20.00,34.00,0.00
7388.00,7.25,-23.35,0.00,1.00,10.00,0.00,0.00,20.00,34.00,0.00
7454.00,7.25,-23.97,0.00,1.00,10.00,0.00,0.00,20.00,34.00,0.00
7521.00,7.25,-23.97,0.00,1.00,10.00,0.00,0.00,20.00,34.00,0.00
7587.00,6.49,-23.46,0.00,1.00,10.00,0.00,0.00,20.00,34.00,0.00
7654.00,6.49,-22.26,0.00,1.00,10.00,0.00,0.00,20.00,34.00,0.00
7720.00,6.49,-21.52,0.00,1.00,10.00,0.00,0.00,20.00,34.00,0.00
7787.00,6.49,-20.86,0.00,1.00,10.00,0.00,0.00,20.00,34.00,0.00
7854.00,6.49,-19.92,0.00,1.00,10.00,0.00,0.00,20.00,34.00,0.00
7920.00,5.93,-19.02,0.00,1.00,10.00,0.00,0.00,20.00,34.00,0.00
7987.00,5.93,-18.01,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
8051.00,5.40,-16.69,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
8115.00,5.40,-16.00,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
8179.00,5.40,-16.00,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
8244.00,6.20,-16.64,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
8308.00,6.20,-16.64,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
8373.00,7.06,-17.31,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
8437.00,7.77,-17.31,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
8502.00,7.77,-17.31,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
8566.00,7.77,-17.31,3.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00
8632.00,8.40,-17.31,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
8696.00,8.40,-17.31,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
8762.00,8.40,-17.31,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
8827.00,8.40,-17.31,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
8893.00,7.86,-17.31,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
8958.00,7.05,-18.48,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
9024.00,6.16,-18.48,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
9090.00,5.41,-18.48,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
9155.00,4.75,-18.48,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
9221.00,3.99,-18.48,0.00,10.00,0.00,0.00,0.00,35.00,0.00,0.00
9286.00,2.90,-19.35,0.00,0.00,0.00,6.00,0.00,0.00,0.00,25.00
9351.00,1.76,-19.35,0.00,0.00,0.00,6.00,0.00,0.00,0.00,25.00
9415.00,1.04,-20.02,0.00,0.00,0.00,6.00,0.00,0.00,0.00,25.00
9480.00,1.04,-20.02,0.00,0.00,0.00,6.00,0.00,0.00,0.00,25.00
9544.00,1.04,-21.09,0.00,0.00,0.00,6.00,0.00,0.00,0.00,25.00
9609.00,1.04,-21.84,0.00,0.00,0.00,6.00,0.00,0.00,0.00,25.00
9673.00,1.04,-21.84,0.00,0.00,0.00,6.00,0.00,0.00,0.00,25.00
9738.00,1.04,-21.84,0.00,0.00,0.00,6.00,0.00,0.00,0.00,25.00
9802.00,1.04,-22.44,0.00,0.00,0.00,6.00,0.00,0.00,0.00,25.00
9867.00,1.04,-23.11,0.00,0.00,0.00,6.00,0.00,0.00,0.00,25.00
9931.00,1.04,-23.97,6.00,0.00,0.00,10.00,26.00,0.00,0.00,30.00
9998.00,1.04,-23.97,6.00,0.00,0.00,10.00,26.00,0.00,0.00,30.00
10064.00,1.04,-24.81,6.00,0.00,0.00,10.00,26.00,0.00,0.00,30.00
10132.00,2.28,-25.50,6.00,0.00,0.00,10.00,26.00,0.00,0.00,30.00
10200.00,3.22,-26.41,6.00,0.00,0.00,10.00,26.00,0.00,0.00,30.00
10267.00,3.22,-27.01,6.00,0.00,0.00,10.00,26.00,0.00,0.00,30.00
10335.00,3.22,-27.01,6.00,0.00,0.00,10.00,26.00,0.00,0.00,30.00
10402.00,3.88,-27.87,6.00,0.00,0.00,10.00,26.00,0.00,0.00,30.00
10470.00,4.81,-28.42,6.00,0.00,0.00,10.00,26.00,0.00,0.00,30.00
10537.00,5.40,-28.42,6.00,0.00,0.00,10.00,26.00,0.00,0.00,30.00
10605.00,6.04,-28.42,5.00,0.00,0.00,11.00,24.00,0.00,0.00,30.00
10673.00,6.81,-29.51,5.00,0.00,0.00,11.00,24.00,0.00,0.00,30.00
10740.00,7.39,-30.83,5.00,0.00,0.00,11.00,24.00,0.00,0.00,30.00
10808.00,8.19,-31.83,5.00,0.00,0.00,11.00,24.00,0.00,0.00,30.00
10875.00,9.38,-32.39,5.00,0.00,0.00,11.00,24.00,0.00,0.00,30.00
10943.00,10.27,-33.04,5.00,0.00,0.00,11.00,24.00,0.00,0.00,30.00
11012.00,10.27,-34.01,5.00,0.00,0.00,11.00,24.00,0.00,0.00,30.00
11080.00,11.16,-35.20,5.00,0.00,0.00,11.00,24.00,0.00,0.00,30.00
11149.00,12.00,-36.55,5.00,0.00,0.00,11.00,24.00,0.00,0.00,30.00
11217.00,13.12,-37.85,5.00,0.00,0.00,11.00,24.00,0.00,0.00,30.00
11287.00,14.38,-38.98,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
11353.00,15.88,-39.89,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
11419.00,17.43,-40.41,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
11486.00,18.46,-40.41,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
11552.00,19.30,-40.41,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
11619.00,20.59,-40.41,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
11685.00,22.39,-40.41,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
11752.00,24.21,-40.41,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
11819.00,25.48,-39.67,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
11885.00,26.62,-39.67,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
11953.00,28.11,-39.67,0.00,2.00,0.00,0.00,0.00,22.00,0.00,0.00
12018.00,29.29,-40.27,0.00,2.00,0.00,0.00,0.00,22.00,0.00,0.00
12085.00,29.29,-40.27,0.00,2.00,0.00,0.00,0.00,22.00,0.00,0.00
12151.00,29.29,-39.68,0.00,2.00,0.00,0.00,0.00,22.00,0.00,0.00
12218.00,29.29,-39.68,0.00,2.00,0.00,0.00,0.00,22.00,0.00,0.00
12284.00,29.29,-39.68,0.00,2.00,0.00,0.00,0.00,22.00,0.00,0.00
12351.00,28.14,-39.68,0.00,2.00,0.00,0.00,0.00,22.00,0.00,0.00
12418.00,27.36,-39.68,0.00,2.00,0.00,0.00,0.00,22.00,0.00,0.00
12484.00,27.36,-39.68,0.00,2.00,0.00,0.00,0.00,22.00,0.00,0.00
12551.00,27.36,-39.68,0.00,2.00,0.00,0.00,0.00,22.00,0.00,0.00
12618.00,26.64,-39.68,0.00,1.00,7.00,0.00,0.00,20.00,30.00,0.00
12685.00,26.64,-39.68,0.00,1.00,7.00,0.00,0.00,20.00,30.00,0.00
12752.00,25.93,-39.68,0.00,1.00,7.00,0.00,0.00,20.00,30.00,0.00
12820.00,25.93,-38.61,0.00,1.00,7.00,0.00,0.00,20.00,30.00,0.00
12888.00,24.92,-37.96,0.00,1.00,7.00,0.00,0.00,20.00,30.00,0.00
12955.00,24.42,-37.96,0.00,1.00,7.00,0.00,0.00,20.00,30.00,0.00
13023.00,24.42,-36.38,0.00,1.00,7.00,0.00,0.00,20.00,30.00,0.00
13090.00,24.42,-35.22,0.00,1.00,7.00,0.00,0.00,20.00,30.00,0.00
13158.00,23.49,-35.22,0.00,1.00,7.00,0.00,0.00,20.00,30.00,0.00
13225.00,22.58,-35.92,0.00,1.00,7.00,0.00,0.00,20.00,30.00,0.00
13294.00,21.83,-35.92,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
13360.00,21.83,-35.30,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
13426.00,21.83,-34.70,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
13493.00,21.83,-34.70,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
13559.00,21.33,-34.11,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
13626.00,21.33,-34.11,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
13692.00,21.33,-34.11,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
13759.00,20.68,-34.11,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
13826.00,20.68,-34.11,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
13892.00,20.16,-34.11,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
13960.00,20.16,-34.11,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
14025.00,20.16,-34.11,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
14092.00,20.16,-33.59,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
14158.00,20.16,-33.07,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
14225.00,19.62,-32.54,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
14291.00,19.62,-31.56,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
14358.00,19.62,-30.32,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
14425.00,19.62,-30.32,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
14491.00,19.62,-30.32,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
14558.00,19.08,-29.74,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
14625.00,19.08,-28.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14690.00,19.08,-28.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14755.00,19.08,-28.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14821.00,18.52,-28.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14886.00,18.52,-28.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14952.00,18.52,-28.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15017.00,18.52,-28.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15083.00,17.95,-28.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15149.00,17.95,-28.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15214.00,17.95,-28.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15281.00,17.95,-28.94,6.00,0.00,1.00,0.00,26.00,0.00,21.00,0.00
15347.00,17.95,-28.94,6.00,0.00,1.00,0.00,26.00,0.00,21.00,0.00
15415.00,17.95,-29.62,6.00,0.00,1.00,0.00,26.00,0.00,21.00,0.00
15482.00,17.95,-29.62,6.00,0.00,1.00,0.00,26.00,0.00,21.00,0.00
15550.00,18.55,-28.80,6.00,0.00,1.00,0.00,26.00,0.00,21.00,0.00
15618.00,19.28,-27.74,6.00,0.00,1.00,0.00,26.00,0.00,21.00,0.00
15685.00,19.97,-27.74,6.00,0.00,1.00,0.00,26.00,0.00,21.00,0.00
15753.00,20.76,-27.74,6.00,0.00,1.00,0.00,26.00,0.00,21.00,0.00
15820.00,21.77,-27.74,6.00,0.00,1.00,0.00,26.00,0.00,21.00,0.00
15888.00,22.42,-26.81,6.00,0.00,1.00,0.00,26.00,0.00,21.00,0.00
15956.00,22.42,-26.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16021.00,22.42,-26.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16087.00,22.92,-26.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16152.00,22.92,-25.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16218.00,22.92,-25.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16283.00,22.92,-25.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16349.00,22.92,-25.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16414.00,22.38,-25.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16480.00,22.38,-25.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16545.00,22.38,-25.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16612.00,21.82,-25.98,0.00,5.00,0.00,0.00,0.00,27.00,0.00,0.00
16677.00,21.82,-26.50,0.00,5.00,0.00,0.00,0.00,27.00,0.00,0.00
16744.00,21.82,-26.50,0.00,5.00,0.00,0.00,0.00,27.00,0.00,0.00
16811.00,21.31,-26.50,0.00,5.00,0.00,0.00,0.00,27.00,0.00,0.00
16877.00,21.31,-26.50,0.00,5.00,0.00,0.00,0.00,27.00,0.00,0.00
16944.00,19.89,-26.50,0.00,5.00,0.00,0.00,0.00,27.00,0.00,0.00
17010.00,19.01,-26.50,0.00,5.00,0.00,0.00,0.00,27.00,0.00,0.00
17077.00,19.01,-26.50,0.00,5.00,0.00,0.00,0.00,27.00,0.00,0.00
17143.00,19.01,-26.50,0.00,5.00,0.00,0.00,0.00,27.00,0.00,0.00
17210.00,18.42,-27.53,0.00,5.00,0.00,0.00,0.00,27.00,0.00,0.00
17277.00,17.45,-27.53,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17343.00,16.46,-27.53,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17410.00,16.46,-27.53,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17476.00,16.46,-27.53,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17543.00,16.46,-27.53,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17609.00,16.46,-27.53,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17676.00,16.46,-27.53,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17742.00,15.83,-27.53,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17809.00,15.83,-27.53,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17875.00,15.83,-27.53,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17943.00,15.83,-27.53,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
18009.00,15.83,-27.53,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
18075.00,15.83,-27.53,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
18142.00,15.83,-27.53,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
18208.00,16.75,-27.53,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
18275.00,16.75,-27.53,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
18341.00,17.41,-27.53,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
18408.00,18.00,-27.53,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
18475.00,18.81,-27.53,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
18541.00,19.43,-27.53,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
18609.00,19.43,-27.53,4.00,0.00,8.00,0.00,23.00,0.00,31.00,0.00
18675.00,20.28,-27.53,4.00,0.00,8.00,0.00,23.00,0.00,31.00,0.00
18743.00,20.92,-26.70,4.00,0.00,8.00,0.00,23.00,0.00,31.00,0.00
18810.00,21.75,-26.70,4.00,0.00,8.00,0.00,23.00,0.00,31.00,0.00
18878.00,22.64,-26.70,4.00,0.00,8.00,0.00,23.00,0.00,31.00,0.00
18946.00,22.64,-25.99,4.00,0.00,8.00,0.00,23.00,0.00,31.00,0.00
19013.00,23.18,-25.48,4.00,0.00,8.00,0.00,23.00,0.00,31.00,0.00
19081.00,23.18,-24.80,4.00,0.00,8.00,0.00,23.00,0.00,31.00,0.00
19148.00,23.94,-24.26,4.00,0.00,8.00,0.00,23.00,0.00,31.00,0.00
19216.00,23.94,-24.26,4.00,0.00,8.00,0.00,23.00,0.00,31.00,0.00
19284.00,25.27,-24.26,9.00,0.00,0.00,9.00,29.00,0.00,0.00,29.00
19351.00,26.33,-23.74,9.00,0.00,0.00,9.00,29.00,0.00,0.00,29.00
19419.00,27.23,-23.74,9.00,0.00,0.00,9.00,29.00,0.00,0.00,29.00
19486.00,27.84,-23.74,9.00,0.00,0.00,9.00,29.00,0.00,0.00,29.00
19554.00,28.64,-24.70,9.00,0.00,0.00,9.00,29.00,0.00,0.00,29.00
19621.00,29.82,-25.38,9.00,0.00,0.00,9.00,29.00,0.00,0.00,29.00
19689.00,30.84,-25.38,9.00,0.00,0.00,9.00,29.00,0.00,0.00,29.00
19757.00,31.89,-26.38,9.00,0.00,0.00,9.00,29.00,0.00,0.00,29.00
19824.00,33.73,-26.38,9.00,0.00,0.00,9.00,29.00,0.00,0.00,29.00
19892.00,35.63,-26.94,9.00,0.00,0.00,9.00,29.00,0.00,0.00,29.00
19960.00,36.84,-26.94,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
20026.00,38.05,-26.94,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
20092.00,39.06,-26.94,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
20159.00,39.06,-26.94,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
20226.00,39.06,-27.61,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
20292.00,39.06,-27.61,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
20359.00,38.40,-28.32,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
20425.00,38.40,-27.32,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
20492.00,37.72,-25.79,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
20558.00,37.72,-25.79,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
20626.00,37.72,-25.79,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
20691.00,37.72,-24.63,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
20758.00,37.72,-22.92,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
20825.00,37.72,-21.77,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
20891.00,37.72,-20.99,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
20958.00,37.72,-19.19,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
21024.00,37.72,-16.72,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
21091.00,37.14,-14.59,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
21157.00,37.14,-12.84,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
21224.00,37.14,-11.20,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
21292.00,36.41,-8.95,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
21356.00,36.41,-6.46,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
